iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
140,5000,0.8191,0.1712,0.0097,0.2324,0.8576,-0.0351,7.45,61.97,0.8,122284.0,0.0,0.2143,0.0216,-0.0001,-0.0096,2.5376,-0.0083,0.97
141,5000,0.8204,0.1699,0.0097,0.2376,0.8627,-0.0344,6.37,61.73,0.78,125906.0,0.0,0.2175,0.0214,-0.0001,-0.009,2.098,-0.0103,0.97
142,5000,0.8198,0.172,0.0082,0.2368,0.8504,-0.0363,7.86,67.29,0.8,123357.0,0.0,0.2145,0.0215,-0.0001,-0.0091,2.4137,-0.0092,0.97
143,5000,0.8225,0.1702,0.0073,0.2374,0.8575,-0.0352,9.15,64.56,0.83,117955.0,0.0,0.2169,0.0214,-0.0001,-0.009,3.152,-0.0034,0.97
144,5000,0.8278,0.1646,0.0077,0.2402,0.8619,-0.0344,6.0,56.93,0.81,121907.0,0.0,0.2191,0.0217,-0.0001,-0.0094,2.3181,-0.0055,0.97
145,5000,0.8249,0.1669,0.0082,0.2372,0.8497,-0.0362,5.77,57.89,0.81,120665.0,0.0,0.2159,0.0219,-0.0001,-0.0101,2.2018,-0.009,0.97
146,5000,0.8254,0.1665,0.0081,0.2478,0.8795,-0.0313,5.78,57.21,0.81,122094.0,0.0,0.2253,0.0221,-0.0001,-0.0096,2.2714,-0.0087,0.97
147,5000,0.8321,0.1614,0.0065,0.2435,0.8664,-0.0343,6.94,58.33,0.8,122884.0,0.0,0.2217,0.0215,-0.0001,-0.009,2.3038,-0.0093,0.97
148,5000,0.8276,0.1679,0.0044,0.2356,0.8436,-0.0386,8.23,64.22,0.78,125600.0,0.0,0.2145,0.0209,-0.0001,-0.0096,2.3069,-0.0083,0.97
149,5000,0.8224,0.1734,0.0043,0.2382,0.853,-0.0364,6.71,61.08,0.83,118438.0,0.0,0.218,0.0212,-0.0001,-0.0095,1.9098,-0.0065,0.97
150,5000,0.8218,0.1722,0.006,0.2441,0.8618,-0.0342,5.42,55.2,0.79,124548.0,0.0,0.2209,0.0218,-0.0001,-0.0102,1.9458,-0.0086,0.97
151,5000,0.8239,0.1683,0.0078,0.2493,0.8705,-0.0324,8.24,62.5,0.78,126584.0,0.0,0.2256,0.0222,-0.0001,-0.0107,2.0438,-0.0076,0.97
152,5000,0.8274,0.1633,0.0093,0.2475,0.8677,-0.0321,7.56,62.97,0.77,128366.0,0.0,0.2231,0.0221,-0.0001,-0.0113,1.8642,-0.01,0.97
153,5000,0.826,0.1644,0.0096,0.2413,0.8539,-0.0361,8.46,65.49,0.77,127478.0,0.0,0.2199,0.0213,-0.0001,-0.0101,2.2709,-0.0089,0.97
154,5000,0.8273,0.1635,0.0092,0.2491,0.8656,-0.0329,7.56,65.48,0.8,122543.0,0.0,0.2235,0.0218,-0.0001,-0.011,1.8713,-0.0093,0.97
155,5000,0.8264,0.1649,0.0087,0.2471,0.8765,-0.0308,8.26,64.02,0.77,127020.0,0.0,0.2254,0.022,-0.0001,-0.0112,1.8628,-0.0083,0.97
156,5000,0.8315,0.1588,0.0097,0.25,0.8774,-0.0306,5.93,62.88,0.85,115305.0,0.0,0.2272,0.0221,-0.0001,-0.011,2.3096,-0.0033,0.97
157,5000,0.8357,0.1541,0.0102,0.2392,0.8508,-0.0364,6.72,59.11,0.77,127569.0,0.0,0.2181,0.0213,-0.0001,-0.011,2.021,-0.007,0.97
158,5000,0.8278,0.1625,0.0097,0.2466,0.8662,-0.0324,8.36,61.41,0.81,121168.0,0.0,0.2225,0.0217,-0.0001,-0.0112,2.153,-0.0082,0.97
159,5000,0.8208,0.1682,0.0112,0.246,0.8559,-0.034,6.68,62.8,0.83,118948.0,0.0,0.2211,0.0219,-0.0001,-0.0116,2.4261,-0.0068,0.97
160,5000,0.8204,0.1676,0.0123,0.2417,0.8659,-0.0336,6.93,60.23,0.82,119987.0,0.0,0.2203,0.0211,-0.0001,-0.01,2.0586,-0.0053,0.97
161,5000,0.8218,0.1674,0.011,0.2421,0.8651,-0.0333,7.11,60.35,0.8,122451.0,0.0,0.2199,0.0215,-0.0001,-0.0109,1.817,-0.0068,0.97
162,5000,0.8239,0.167,0.0092,0.2368,0.8564,-0.0349,7.65,64.18,0.78,125784.0,0.0,0.2166,0.0212,-0.0001,-0.0105,2.1187,-0.008,0.97
163,5000,0.8253,0.1649,0.0098,0.2371,0.8629,-0.0341,7.75,63.6,0.79,125004.0,0.0,0.2176,0.0209,-0.0001,-0.0097,2.3528,-0.0071,0.97
164,5000,0.824,0.1666,0.0097,0.2301,0.8408,-0.0386,7.81,57.7,0.79,124957.0,0.0,0.2117,0.0203,-0.0001,-0.0088,2.3853,-0.0068,0.97
165,5000,0.8235,0.1684,0.0083,0.2346,0.8677,-0.0334,7.59,58.55,0.82,120601.0,0.0,0.2168,0.0209,-0.0001,-0.0082,2.3128,-0.0061,0.97
166,5000,0.8244,0.1681,0.0076,0.2355,0.854,-0.0357,6.67,62.16,0.84,116338.0,0.0,0.2154,0.021,-0.0001,-0.0087,2.2621,-0.0082,0.97
167,5000,0.8246,0.1671,0.0082,0.2351,0.8588,-0.0351,7.81,64.17,0.79,125191.0,0.0,0.215,0.0211,-0.0001,-0.0079,1.9757,-0.0083,0.97
168,5000,0.8263,0.1658,0.0079,0.24,0.8657,-0.0327,5.83,59.1,0.77,127082.0,0.0,0.219,0.0217,-0.0001,-0.0088,2.4895,-0.0066,0.97
169,5000,0.8279,0.1644,0.0077,0.2431,0.8648,-0.0341,8.47,62.5,0.79,124526.0,0.0,0.2211,0.0217,-0.0001,-0.0077,1.9835,-0.0089,0.97
170,5000,0.828,0.1641,0.008,0.2394,0.8515,-0.0367,7.08,59.19,0.8,122980.0,0.0,0.2181,0.0218,-0.0001,-0.008,1.8263,-0.0074,0.97
171,5000,0.828,0.1654,0.0066,0.2446,0.8795,-0.0313,8.72,59.87,0.81,121165.0,0.0,0.2228,0.0224,-0.0001,-0.0079,2.0815,-0.008,0.96
172,5000,0.8322,0.1605,0.0074,0.2518,0.8785,-0.0304,8.67,62.32,0.78,125435.0,0.0,0.2271,0.0232,-0.0001,-0.0086,1.9338,-0.0074,0.96
173,5000,0.8364,0.1565,0.0071,0.2485,0.8683,-0.0334,7.2,66.64,0.82,120467.0,0.0,0.2239,0.0225,-0.0001,-0.0074,1.9917,-0.0079,0.96
174,5000,0.8337,0.1597,0.0067,0.2436,0.86,-0.0358,7.22,64.33,0.82,120101.0,0.0,0.2218,0.0223,-0.0001,-0.0072,1.9216,-0.0084,0.96
175,5000,0.8281,0.1664,0.0054,0.2432,0.8565,-0.0357,7.32,60.03,0.79,123710.0,0.0,0.2199,0.0224,-0.0002,-0.0073,2.368,-0.0043,0.96
176,5000,0.8269,0.1683,0.0047,0.2453,0.8709,-0.0332,8.09,64.23,0.77,127768.0,0.0,0.2235,0.0228,-0.0001,-0.0076,1.7707,-0.0081,0.96
177,5000,0.8285,0.1671,0.0044,0.2376,0.8636,-0.0351,8.41,63.59,0.79,125097.0,0.0,0.218,0.0215,-0.0001,-0.0065,2.5257,-0.0029,0.96
178,5000,0.8317,0.1642,0.004,0.2371,0.8519,-0.0366,7.98,62.35,0.82,120266.0,0.0,0.2152,0.0218,-0.0001,-0.0069,1.6401,-0.0053,0.96
179,5000,0.8287,0.1662,0.0051,0.2417,0.8627,-0.0341,7.59,64.76,0.81,121458.0,0.0,0.2195,0.0224,-0.0001,-0.0072,1.7685,-0.0083,0.96
180,5000,0.8283,0.1652,0.0065,0.2443,0.8767,-0.0317,6.73,57.23,0.81,122024.0,0.0,0.2229,0.0222,-0.0001,-0.0064,1.8726,-0.0059,0.96
181,5000,0.8299,0.1644,0.0058,0.2401,0.8687,-0.0338,7.17,57.46,0.8,123107.0,0.0,0.221,0.022,-0.0001,-0.0063,1.7317,-0.0077,0.96
182,5000,0.8347,0.1595,0.0057,0.2428,0.8623,-0.0342,8.59,62.95,0.77,127166.0,0.0,0.221,0.0226,-0.0001,-0.0071,1.9385,-0.0062,0.96
183,5000,0.8306,0.1634,0.006,0.2424,0.8637,-0.0345,9.29,63.46,0.78,126476.0,0.0,0.2213,0.0223,-0.0001,-0.0065,1.9916,-0.0077,0.96
184,5000,0.8275,0.1663,0.0062,0.241,0.8681,-0.0342,6.51,57.24,0.76,128843.0,0.0,0.2198,0.0218,-0.0001,-0.0061,1.9399,-0.004,0.96
185,5000,0.8279,0.1666,0.0055,0.2436,0.8805,-0.031,7.86,65.72,0.83,118574.0,0.0,0.2236,0.0225,-0.0001,-0.0067,1.676,-0.0072,0.96
186,5000,0.836,0.1599,0.0043,0.2451,0.8777,-0.0322,7.78,62.5,0.82,120450.0,0.0,0.2244,0.0224,-0.0001,-0.006,1.7774,-0.0078,0.96
187,5000,0.8426,0.1533,0.0043,0.2451,0.8801,-0.0316,7.39,64.18,0.81,121719.0,0.0,0.2248,0.0225,-0.0002,-0.0061,1.9124,-0.0055,0.96
188,5000,0.8415,0.1542,0.0045,0.2442,0.8689,-0.0335,8.43,62.18,0.77,127662.0,0.0,0.2223,0.0226,-0.0001,-0.0064,1.8471,-0.0072,0.96
189,5000,0.8355,0.1616,0.0031,0.2392,0.8663,-0.0348,7.47,58.24,0.77,126961.0,0.0,0.2195,0.0216,-0.0001,-0.0058,1.8804,-0.005,0.97
190,5000,0.8347,0.1631,0.0024,0.2409,0.8653,-0.0343,8.48,60.9,0.77,127670.0,0.0,0.2188,0.022,-0.0001,-0.0062,1.8692,-0.0044,0.96
191,5000,0.8353,0.1623,0.0026,0.2429,0.88,-0.0321,6.18,59.7,0.77,127692.0,0.0,0.2231,0.0223,-0.0001,-0.006,1.6738,-0.0049,0.97
192,5000,0.8365,0.1609,0.0026,0.2415,0.87,-0.0336,7.14,60.24,0.77,127906.0,0.0,0.2206,0.0226,-0.0002,-0.0062,1.9226,-0.0078,0.96
193,5000,0.836,0.1614,0.0025,0.2419,0.871,-0.0336,7.85,60.81,0.77,127064.0,0.0,0.2213,0.0223,-0.0001,-0.0059,2.152,-0.0013,0.96
194,5000,0.8371,0.1608,0.0021,0.2443,0.881,-0.032,9.44,64.58,0.77,127309.0,0.0,0.2237,0.0225,-0.0002,-0.0056,1.636,-0.0051,0.96
195,5000,0.8424,0.155,0.0026,0.2524,0.88,-0.0312,8.35,65.42,0.77,127459.0,0.0,0.2268,0.0233,-0.0002,-0.006,1.8081,-0.0069,0.96
196,5000,0.8455,0.1518,0.0027,0.2513,0.8982,-0.0279,8.84,63.5,0.77,127558.0,0.0,0.229,0.0232,-0.0002,-0.0061,2.1093,-0.0054,0.96
197,5000,0.8491,0.1476,0.0033,0.2461,0.8698,-0.0335,8.06,59.39,0.77,127298.0,0.0,0.2235,0.0229,-0.0002,-0.0061,2.0607,-0.0077,0.96
198,5000,0.848,0.1492,0.0027,0.2451,0.876,-0.0325,7.81,61.89,0.81,120729.0,0.0,0.2237,0.0227,-0.0002,-0.0056,1.7255,-0.0036,0.96
199,5000,0.8449,0.1521,0.003,0.2488,0.8846,-0.0308,7.74,60.45,0.79,124361.0,0.0,0.2264,0.0231,-0.0002,-0.0056,1.5631,-0.0053,0.96
200,5000,0.842,0.1546,0.0034,0.251,0.8842,-0.0304,9.43,67.95,0.79,124510.0,0.0,0.2279,0.0234,-0.0002,-0.006,1.6576,-0.007,0.96
201,5000,0.8463,0.1497,0.0039,0.2512,0.8806,-0.0316,8.39,61.03,0.77,127155.0,0.0,0.2273,0.0233,-0.0002,-0.0057,1.8523,-0.009,0.96
202,5000,0.8427,0.153,0.0043,0.2428,0.8679,-0.0341,7.94,61.08,0.79,124719.0,0.0,0.2212,0.0226,-0.0002,-0.0059,1.8202,-0.0072,0.97
203,5000,0.84,0.1553,0.0047,0.2459,0.8653,-0.0338,9.12,67.17,0.84,117248.0,0.0,0.2216,0.023,-0.0002,-0.0061,1.7272,-0.0068,0.97
204,5000,0.8373,0.1575,0.0052,0.247,0.8741,-0.0325,9.05,63.73,0.8,123348.0,0.0,0.2243,0.023,-0.0002,-0.0061,1.8405,-0.0036,0.97
205,5000,0.8422,0.1512,0.0066,0.2536,0.8913,-0.0289,9.19,64.49,0.78,125935.0,0.0,0.2293,0.0235,-0.0002,-0.0063,1.8547,-0.0053,0.96
206,5000,0.8483,0.1463,0.0054,0.2465,0.8778,-0.0324,7.26,60.15,0.78,126788.0,0.0,0.2251,0.0227,-0.0002,-0.0061,1.4692,-0.0092,0.97
207,5000,0.8481,0.1477,0.0042,0.251,0.882,-0.0315,9.22,64.05,0.78,126258.0,0.0,0.2285,0.0232,-0.0002,-0.0058,1.9607,-0.0054,0.97
208,5000,0.8447,0.1524,0.0029,0.2496,0.8841,-0.0308,9.97,66.22,0.85,115320.0,0.0,0.2271,0.0231,-0.0002,-0.0057,1.6403,-0.0078,0.97
209,5000,0.8492,0.1478,0.003,0.2457,0.8775,-0.0323,7.84,60.3,0.78,125860.0,0.0,0.2236,0.0226,-0.0002,-0.006,1.6718,-0.0063,0.97
210,5000,0.8465,0.15,0.0035,0.245,0.8749,-0.032,6.79,57.64,0.8,122958.0,0.0,0.2227,0.0229,-0.0002,-0.0068,1.7564,-0.0068,0.97
211,5000,0.847,0.1483,0.0046,0.245,0.8898,-0.0295,6.66,60.67,0.81,120949.0,0.0,0.2258,0.0228,-0.0001,-0.0064,2.0952,-0.0066,0.97
212,5000,0.8471,0.1481,0.0049,0.2447,0.8744,-0.0328,8.43,63.79,0.82,119941.0,0.0,0.2228,0.0227,-0.0002,-0.0061,1.7728,-0.0029,0.97
213,5000,0.8467,0.1502,0.0031,0.2419,0.8778,-0.0325,6.01,60.79,0.79,123811.0,0.0,0.2223,0.0223,-0.0002,-0.006,1.9245,-0.005,0.97
214,5000,0.8473,0.1506,0.0021,0.2474,0.8949,-0.029,7.46,60.93,0.8,122681.0,0.0,0.2275,0.0227,-0.0002,-0.0062,1.8214,-0.0088,0.97
215,5000,0.848,0.1499,0.0022,0.2424,0.8806,-0.0317,7.91,59.27,0.8,122273.0,0.0,0.2227,0.0222,-0.0001,-0.0059,1.9064,-0.0049,0.97
216,5000,0.8465,0.1514,0.0022,0.238,0.872,-0.0333,7.7,58.16,0.82,120442.0,0.0,0.2193,0.0222,-0.0002,-0.0064,1.7775,-0.0077,0.97
217,5000,0.8387,0.1576,0.0037,0.2429,0.8787,-0.0316,10.09,68.44,0.8,123233.0,0.0,0.2231,0.0222,-0.0002,-0.0061,2.2522,-0.006,0.97
218,5000,0.8404,0.1558,0.0038,0.2428,0.89,-0.0298,9.63,66.14,0.82,119612.0,0.0,0.2233,0.0223,-0.0002,-0.0062,2.0185,-0.0049,0.97
219,5000,0.8494,0.1469,0.0037,0.2447,0.8914,-0.0295,6.95,57.43,0.8,123518.0,0.0,0.225,0.0223,-0.0002,-0.006,1.6301,-0.0075,0.97
220,5000,0.8516,0.1459,0.0024,0.2407,0.8841,-0.0311,7.77,62.37,0.78,126832.0,0.0,0.2223,0.0226,-0.0002,-0.0067,1.7113,-0.0066,0.97
221,5000,0.8464,0.1511,0.0025,0.2441,0.8815,-0.0311,9.89,63.86,0.77,128088.0,0.0,0.2237,0.0233,-0.0002,-0.0069,1.4709,-0.0058,0.97
222,5000,0.8481,0.1489,0.003,0.2419,0.8718,-0.0327,7.68,60.62,0.78,126825.0,0.0,0.2215,0.0232,-0.0001,-0.0073,2.0937,-0.0065,0.97
223,5000,0.8499,0.1452,0.0049,0.2455,0.8962,-0.028,9.35,63.26,0.78,126752.0,0.0,0.2265,0.0233,-0.0002,-0.0071,1.597,-0.0085,0.96
224,5000,0.8527,0.1424,0.0048,0.247,0.8849,-0.0307,8.67,63.25,0.81,120710.0,0.0,0.225,0.023,-0.0002,-0.0064,1.8095,-0.008,0.97
225,5000,0.8526,0.1433,0.004,0.2459,0.8864,-0.0303,10.01,63.36,0.8,122422.0,0.0,0.2256,0.0231,-0.0001,-0.0069,1.7631,-0.0078,0.96
226,5000,0.8518,0.1434,0.0047,0.247,0.8835,-0.0305,8.01,61.77,0.79,124221.0,0.0,0.2251,0.0233,-0.0003,-0.0076,1.7795,-0.0067,0.97
227,5000,0.8493,0.1466,0.0041,0.2434,0.8766,-0.0325,7.45,58.4,0.82,120007.0,0.0,0.2231,0.0229,-0.0002,-0.0071,1.7248,-0.009,0.96
228,5000,0.8509,0.1449,0.0042,0.2398,0.8819,-0.031,7.88,60.71,0.82,119180.0,0.0,0.2226,0.0227,-0.0001,-0.0079,1.8409,-0.0075,0.97
229,5000,0.844,0.1528,0.0032,0.238,0.8664,-0.0346,8.79,63.03,0.8,122205.0,0.0,0.2186,0.0223,-0.0001,-0.0076,2.1039,-0.0028,0.97
230,5000,0.846,0.1503,0.0037,0.2407,0.881,-0.0315,6.15,56.6,0.83,117840.0,0.0,0.2221,0.0226,-0.0001,-0.0072,2.4505,-0.006,0.97
231,5000,0.8448,0.1527,0.0025,0.2476,0.9068,-0.027,9.39,66.41,0.81,121087.0,0.0,0.2284,0.0229,-0.0001,-0.0071,1.6974,-0.0089,0.97
232,5000,0.8438,0.1537,0.0025,0.2432,0.8684,-0.0337,9.84,64.82,0.84,116856.0,0.0,0.222,0.0229,-0.0002,-0.0079,1.8085,-0.0078,0.97
233,5000,0.8446,0.153,0.0024,0.2439,0.8889,-0.03,7.83,61.71,0.78,125578.0,0.0,0.2251,0.0228,-0.0002,-0.0073,1.6255,-0.0068,0.97
234,5000,0.8431,0.1542,0.0027,0.2413,0.8761,-0.0329,8.01,62.72,0.82,119165.0,0.0,0.2226,0.0225,-0.0002,-0.0072,1.4329,-0.007,0.97
235,5000,0.8464,0.1505,0.0031,0.2413,0.8672,-0.0335,7.3,60.77,0.79,124476.0,0.0,0.2205,0.0225,-0.0002,-0.0077,1.8196,-0.0079,0.97
236,5000,0.8428,0.1548,0.0024,0.2413,0.8761,-0.033,7.75,60.4,0.76,129305.0,0.0,0.2218,0.0224,-0.0002,-0.0072,1.7317,-0.0034,0.97
237,5000,0.8415,0.1559,0.0026,0.2449,0.8944,-0.0288,9.69,64.33,0.77,127360.0,0.0,0.2266,0.0227,-0.0002,-0.0079,1.5959,-0.005,0.97
238,5000,0.8464,0.1507,0.0029,0.2413,0.8839,-0.0305,7.62,62.08,0.77,127271.0,0.0,0.2231,0.0226,-0.0002,-0.0077,1.8255,-0.0055,0.97
239,5000,0.8519,0.1449,0.0032,0.2396,0.8792,-0.032,7.32,61.33,0.77,128214.0,0.0,0.2215,0.022,-0.0002,-0.0074,1.8606,-0.0087,0.97
240,5000,0.8469,0.1507,0.0024,0.2392,0.8822,-0.0319,8.98,63.61,0.76,129279.0,0.0,0.2217,0.022,-0.0002,-0.0073,1.6031,-0.0074,0.97
241,5000,0.8449,0.1528,0.0022,0.2447,0.8944,-0.0285,8.84,62.62,0.77,128151.0,0.0,0.2256,0.023,-0.0002,-0.0081,1.5122,-0.0088,0.97
242,5000,0.8483,0.1494,0.0023,0.2389,0.8749,-0.033,7.53,62.06,0.77,128116.0,0.0,0.2207,0.0221,-0.0002,-0.0076,1.8719,-0.0069,0.97
243,5000,0.8486,0.1485,0.0029,0.2419,0.8841,-0.031,7.55,60.73,0.82,119592.0,0.0,0.223,0.0225,-0.0002,-0.0077,1.7835,-0.0073,0.97
244,5000,0.8427,0.1548,0.0026,0.2427,0.8873,-0.0305,8.04,60.02,0.84,117332.0,0.0,0.2241,0.0223,-0.0002,-0.0072,1.8577,-0.0081,0.97
245,5000,0.8465,0.1505,0.0031,0.2435,0.8788,-0.0316,6.94,60.18,0.81,121594.0,0.0,0.2227,0.0229,-0.0002,-0.0086,1.9154,-0.0041,0.97
246,5000,0.8425,0.1542,0.0032,0.2376,0.8763,-0.0326,9.05,64.14,0.82,119214.0,0.0,0.2203,0.0223,-0.0002,-0.008,1.8817,-0.0079,0.97
247,5000,0.8441,0.1523,0.0036,0.2414,0.8746,-0.0324,6.64,58.33,0.87,112395.0,0.0,0.2215,0.0226,-0.0002,-0.0082,1.9969,-0.0008,0.97
248,5000,0.8461,0.1503,0.0036,0.2483,0.9011,-0.0275,8.41,62.85,0.86,114390.0,0.0,0.2292,0.023,-0.0002,-0.008,1.7264,-0.005,0.97
249,5000,0.8464,0.1501,0.0034,0.2375,0.8766,-0.0326,6.06,59.04,0.81,122020.0,0.0,0.2201,0.0222,-0.0002,-0.0074,1.9493,-0.0068,0.97
250,5000,0.8447,0.1523,0.0031,0.242,0.8821,-0.0312,9.26,64.61,0.77,127387.0,0.0,0.2224,0.0228,-0.0003,-0.0081,1.568,-0.0081,0.97
251,5000,0.8457,0.1516,0.0027,0.246,0.8934,-0.0294,8.12,61.01,0.78,126441.0,0.0,0.2272,0.0229,-0.0002,-0.0078,1.5073,-0.0099,0.97
252,5000,0.8574,0.1406,0.0021,0.2474,0.9089,-0.0263,7.83,59.53,0.79,123928.0,0.0,0.2283,0.0234,-0.0002,-0.0082,1.7121,-0.0064,0.97
253,5000,0.8553,0.1424,0.0024,0.2421,0.867,-0.0343,6.31,57.75,0.95,103154.0,0.0,0.2214,0.023,-0.0002,-0.0078,1.6459,-0.0089,0.97
254,5000,0.8503,0.1467,0.003,0.2438,0.8877,-0.0302,7.85,60.57,0.84,117618.0,0.0,0.2247,0.0233,-0.0002,-0.0082,1.7846,-0.0061,0.97
255,5000,0.8453,0.1522,0.0026,0.2425,0.875,-0.0328,8.43,58.8,0.8,123188.0,0.0,0.2221,0.0231,-0.0002,-0.0076,1.7228,-0.0084,0.97
256,5000,0.843,0.155,0.002,0.247,0.8884,-0.03,8.36,63.82,0.8,122229.0,0.0,0.2267,0.0236,-0.0002,-0.0084,1.5827,-0.0076,0.97
257,5000,0.8414,0.1558,0.0028,0.2469,0.8863,-0.0302,9.59,63.07,0.87,112683.0,0.0,0.2252,0.0237,-0.0002,-0.0078,2.3165,-0.0019,0.97
258,5000,0.8453,0.1512,0.0034,0.2457,0.889,-0.0295,8.4,64.24,0.88,111436.0,0.0,0.2262,0.0238,-0.0002,-0.0085,1.9882,-0.005,0.97
259,5000,0.8481,0.1486,0.0033,0.2435,0.8817,-0.0316,8.07,71.31,1.16,84620.0,0.0,0.2237,0.0234,-0.0003,-0.0078,1.6969,-0.0063,0.97
260,5000,0.8473,0.1492,0.0035,0.2441,0.8737,-0.0328,7.22,61.28,1.53,64148.0,0.0,0.2233,0.0235,-0.0002,-0.0078,1.9364,-0.0083,0.97
261,5000,0.8449,0.1519,0.0032,0.2452,0.8772,-0.0321,5.71,58.8,1.46,67138.0,0.0,0.2227,0.0234,-0.0002,-0.0088,1.9305,-0.0062,0.97
262,5000,0.8433,0.1534,0.0033,0.2443,0.8737,-0.0327,7.93,64.59,1.48,66641.0,0.0,0.2234,0.0234,-0.0002,-0.0087,1.6102,-0.0085,0.97
263,5000,0.8457,0.15,0.0043,0.2513,0.9043,-0.0267,8.63,63.27,1.52,64881.0,0.0,0.2304,0.0243,-0.0002,-0.0089,1.556,-0.0102,0.97
264,5000,0.8525,0.1429,0.0046,0.2449,0.8792,-0.0315,8.58,60.71,1.5,65706.0,0.0,0.2248,0.0237,-0.0002,-0.0095,1.8386,-0.0056,0.97
265,5000,0.8494,0.1463,0.0043,0.2421,0.8644,-0.035,8.45,64.14,1.42,69240.0,0.0,0.2204,0.0234,-0.0002,-0.0093,1.8959,-0.0075,0.97
266,5000,0.8446,0.1519,0.0034,0.2484,0.8843,-0.031,8.73,68.21,1.48,66245.0,0.0,0.2258,0.0241,-0.0003,-0.0095,1.6342,-0.0093,0.97
267,5000,0.8446,0.1525,0.0029,0.2459,0.8829,-0.0314,7.2,59.95,1.31,74926.0,0.0,0.2252,0.0236,-0.0002,-0.0094,1.7472,-0.0096,0.97
268,5000,0.8468,0.1506,0.0026,0.2474,0.8818,-0.031,8.39,65.57,0.88,111301.0,0.0,0.2253,0.0238,-0.0002,-0.0105,1.5659,-0.0078,0.97
269,5000,0.8459,0.1509,0.0032,0.2465,0.8871,-0.0306,8.59,58.87,0.86,114387.0,0.0,0.2267,0.0237,-0.0002,-0.0096,1.7149,-0.0085,0.98
270,5000,0.8489,0.1479,0.0032,0.2457,0.8785,-0.0317,7.21,63.22,0.88,111960.0,0.0,0.2245,0.0236,-0.0003,-0.0103,1.7793,-0.008,0.98
271,5000,0.8501,0.1465,0.0034,0.2463,0.8789,-0.0317,6.82,58.16,0.82,119160.0,0.0,0.2241,0.0237,-0.0003,-0.0106,1.6961,-0.0078,0.98
272,5000,0.851,0.1463,0.0026,0.2432,0.8852,-0.0313,8.94,64.63,0.83,118078.0,0.0,0.2245,0.0232,-0.0002,-0.0105,1.7212,-0.0094,0.98
273,5000,0.8497,0.1485,0.0018,0.243,0.8822,-0.0316,7.28,59.15,0.79,124729.0,0.0,0.2235,0.0234,-0.0002,-0.0105,2.1165,-0.0081,0.98
274,5000,0.8501,0.1485,0.0014,0.2432,0.8842,-0.0314,8.48,61.61,0.81,121498.0,0.0,0.2241,0.023,-0.0002,-0.0103,1.9697,-0.0042,0.98
275,5000,0.8447,0.1538,0.0016,0.2411,0.8676,-0.0343,8.33,62.22,0.85,115106.0,0.0,0.2209,0.0228,-0.0002,-0.0105,1.7356,-0.0053,0.98
276,5000,0.8482,0.15,0.0018,0.2462,0.891,-0.0293,6.23,58.91,0.79,123960.0,0.0,0.2262,0.0234,-0.0002,-0.0112,2.3838,-0.0062,0.98
277,5000,0.8425,0.1543,0.0032,0.2373,0.8619,-0.0351,8.92,60.19,0.87,113072.0,0.0,0.2168,0.0222,-0.0002,-0.0107,1.9438,-0.0092,0.98
278,5000,0.8405,0.1559,0.0037,0.2397,0.8697,-0.0338,7.34,58.56,0.86,114927.0,0.0,0.2202,0.0225,-0.0002,-0.0112,1.7515,-0.0057,0.97
279,5000,0.8335,0.1633,0.0033,0.2398,0.8649,-0.0347,5.98,57.6,0.83,119114.0,0.0,0.2195,0.0225,-0.0002,-0.0117,1.7043,-0.0091,0.98
280,5000,0.8333,0.1638,0.0032,0.239,0.8796,-0.0314,8.77,60.35,0.86,113757.0,0.0,0.221,0.0225,-0.0001,-0.0122,1.9157,-0.0051,0.98
281,5000,0.8369,0.1594,0.004,0.2419,0.8745,-0.0328,7.27,60.64,0.8,122439.0,0.0,0.2211,0.0226,-0.0001,-0.0122,1.6795,-0.0086,0.98
282,5000,0.8375,0.1592,0.0035,0.2421,0.8864,-0.0309,9.4,65.15,0.81,121742.0,0.0,0.2233,0.0226,-0.0001,-0.0119,1.7993,-0.0082,0.98
283,5000,0.8403,0.1572,0.0025,0.2391,0.8734,-0.033,8.32,60.25,0.79,123761.0,0.0,0.2196,0.0224,-0.0001,-0.0118,1.8167,-0.0078,0.97
284,5000,0.84,0.1584,0.0015,0.2424,0.8803,-0.032,7.52,60.37,0.79,123995.0,0.0,0.2237,0.0224,-0.0001,-0.012,2.0278,-0.0024,0.98
285,5000,0.8431,0.155,0.0019,0.2422,0.8826,-0.0313,7.41,60.41,0.8,122296.0,0.0,0.2233,0.0227,-0.0001,-0.0125,1.9168,-0.0078,0.98
286,5000,0.8452,0.1524,0.0023,0.2387,0.8669,-0.0345,7.79,62.68,0.79,124111.0,0.0,0.2193,0.0224,-0.0002,-0.0124,1.7732,-0.0072,0.98
287,5000,0.8441,0.1531,0.0028,0.241,0.8727,-0.0332,9.71,62.47,0.81,122103.0,0.0,0.2208,0.0224,-0.0001,-0.0125,1.7205,-0.0085,0.98
288,5000,0.8428,0.1548,0.0024,0.24,0.876,-0.0325,7.91,60.15,0.79,124446.0,0.0,0.2208,0.0224,-0.0001,-0.0134,1.6362,-0.0091,0.98
