iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
0,4000,0.0,0.0457,0.0352,0.0172,0.0,-0.0787,-1.3,21.78,1.68,58392.0,0.0,0.0005,0.0018,0.0,-0.0002,0.2779,0.0124,1.0
1,4000,0.0,0.1547,0.0931,0.0492,0.0,-0.0924,-1.07,43.26,0.77,126873.0,0.0,0.0065,0.007,-0.0,-0.0015,0.1755,-0.0025,1.0
2,4000,0.0344,0.2761,0.1255,0.0915,0.1517,-0.0868,1.95,65.43,0.74,133556.0,0.0,0.0499,0.012,-0.0,-0.0037,2.5769,-0.004,1.0
3,4000,0.1173,0.396,0.1342,0.1041,0.1467,-0.0935,0.53,72.78,0.75,131494.0,0.0,0.0499,0.0147,-0.0,-0.005,1.3042,-0.0051,0.99
4,4000,0.154,0.4906,0.1267,0.1158,0.1525,-0.0974,1.36,72.2,0.74,132514.0,0.0,0.0538,0.0169,-0.0,-0.0066,1.0813,-0.0056,0.99
5,4000,0.1799,0.5424,0.1115,0.1151,0.201,-0.0887,1.87,77.81,0.75,131088.0,0.0,0.0603,0.0178,-0.0,-0.0071,1.2335,-0.0054,0.99
6,4000,0.2115,0.5609,0.1025,0.1287,0.2594,-0.076,3.49,87.89,0.71,137895.0,0.0,0.0728,0.0197,-0.0,-0.0081,1.3174,-0.0048,0.98
7,4000,0.2453,0.5587,0.0996,0.1374,0.2727,-0.0729,4.1,96.91,0.72,136539.0,0.0,0.0771,0.0212,-0.0,-0.0093,1.1265,-0.0051,0.98
8,4000,0.2721,0.5537,0.1005,0.1475,0.3063,-0.0656,4.68,93.24,0.76,129509.0,0.0,0.0855,0.0222,-0.0,-0.0104,0.9098,-0.0054,0.97
9,4000,0.2905,0.5518,0.1002,0.1459,0.2922,-0.0709,4.71,107.43,0.7,140626.0,0.0,0.0783,0.0234,-0.0,-0.011,0.745,-0.0047,0.97
10,4000,0.3104,0.5462,0.0985,0.1588,0.3395,-0.0581,4.84,105.65,0.71,139299.0,0.0,0.0921,0.0236,-0.0,-0.0127,0.6177,-0.0048,0.97
11,4000,0.327,0.5385,0.0988,0.1646,0.3704,-0.0538,5.46,116.78,0.75,131935.0,0.0,0.0983,0.0253,-0.0,-0.0137,0.5004,-0.0049,0.97
12,4000,0.3422,0.5296,0.1026,0.1626,0.3482,-0.0486,5.48,121.95,0.69,141468.0,0.0,0.0913,0.0286,0.0,-0.0174,0.3797,-0.0051,0.96
13,4000,0.3546,0.5234,0.11,0.1634,0.3585,-0.041,5.65,121.87,0.69,142106.0,0.0,0.0961,0.0325,-0.0,-0.0207,0.3082,-0.0043,0.96
14,4000,0.364,0.5185,0.1143,0.1893,0.4212,-0.038,7.43,129.03,0.73,135432.0,0.0,0.1119,0.028,0.0,-0.0187,0.2312,-0.0049,0.96
15,4000,0.3726,0.5063,0.1211,0.1959,0.2999,-0.026,4.4,197.91,0.7,140341.0,0.0,0.0777,0.045,-0.0,-0.0354,0.1815,-0.0053,0.95
16,4000,0.3764,0.4881,0.1354,0.1731,0.2044,-0.0218,2.92,232.35,0.7,139893.0,0.0,0.0534,0.0557,-0.0,-0.0487,0.154,-0.0009,0.95
17,4000,0.3705,0.4596,0.1699,0.1569,0.1437,-0.0163,1.55,269.99,0.81,120889.0,0.0,0.0378,0.0625,0.0,-0.0561,0.1409,-0.003,0.94
18,4000,0.3525,0.4187,0.2288,0.1609,0.1158,-0.0181,0.66,290.43,0.83,118990.0,0.0,0.0292,0.0633,-0.0,-0.0594,0.1363,-0.0027,0.94
19,4000,0.3499,0.3684,0.2817,0.1662,0.1193,-0.0184,1.23,262.12,0.73,135363.0,0.0,0.031,0.0624,-0.0,-0.0612,0.1526,-0.0047,0.94
20,4000,0.3455,0.3235,0.331,0.1695,0.1368,-0.0165,1.91,267.21,0.71,139225.0,0.0,0.0343,0.0616,-0.0,-0.061,0.1809,-0.0012,0.94
21,4000,0.339,0.2805,0.3805,0.1988,0.1729,-0.0143,2.14,241.23,0.72,136236.0,0.0,0.0434,0.0593,-0.0,-0.0626,0.1891,-0.0032,0.93
22,4000,0.3291,0.2406,0.4303,0.1919,0.1714,-0.0153,2.77,254.75,0.75,130796.0,0.0,0.0432,0.0585,0.0,-0.063,0.1827,-0.0051,0.93
23,4000,0.3204,0.2106,0.469,0.173,0.2003,-0.02,3.26,215.95,0.78,125254.0,0.0,0.0503,0.0532,0.0,-0.0578,0.1583,-0.003,0.92
24,4000,0.3171,0.1871,0.4958,0.1869,0.2313,-0.0163,2.42,252.05,0.7,141220.0,0.0,0.0581,0.0522,0.0,-0.0588,0.1673,-0.005,0.92
25,4000,0.3094,0.1649,0.5257,0.1911,0.2366,-0.0145,3.71,223.27,0.77,128085.0,0.0,0.0614,0.0529,0.0,-0.0591,0.1667,-0.0034,0.92
26,4000,0.3083,0.1478,0.5439,0.1863,0.2798,-0.0208,3.7,198.09,0.77,127032.0,0.0,0.0716,0.0454,0.0,-0.0517,0.1587,0.0007,0.92
27,4000,0.3068,0.1365,0.5567,0.2044,0.2768,-0.0207,4.92,171.41,0.8,122717.0,0.0,0.0709,0.0455,0.0,-0.0515,0.1498,-0.0032,0.91
28,4000,0.3071,0.1314,0.5615,0.2114,0.3056,-0.0169,4.59,209.37,1.64,59817.0,0.0,0.0784,0.0453,0.0,-0.0497,0.1506,-0.005,0.91
29,4000,0.3044,0.1273,0.5683,0.1804,0.3438,-0.0203,6.09,165.16,1.8,54646.0,0.0,0.0881,0.0396,0.0,-0.0406,0.1217,-0.0035,0.91
30,4000,0.3073,0.1218,0.5709,0.1965,0.2783,-0.0131,2.99,226.66,1.75,56280.0,0.0,0.0726,0.0502,0.0,-0.0533,0.1364,0.0004,0.91
31,4000,0.3087,0.1204,0.5709,0.1909,0.271,-0.021,4.03,206.66,1.79,54868.0,0.0,0.071,0.0475,0.0,-0.0506,0.1271,-0.0034,0.91
32,4000,0.3081,0.1203,0.5717,0.1982,0.1815,-0.0152,2.62,255.63,1.69,58266.0,0.0,0.0472,0.0593,0.0,-0.0628,0.148,-0.0048,0.9
33,4000,0.3097,0.1196,0.5707,0.1967,0.1793,-0.0184,2.0,263.27,1.73,56775.0,0.0,0.0457,0.0577,-0.0,-0.0581,0.1915,-0.0052,0.9
34,4000,0.3105,0.1214,0.5681,0.1983,0.176,-0.0197,3.23,249.86,1.79,54789.0,0.0,0.0461,0.0578,0.0,-0.0563,0.1869,-0.0034,0.9
35,4000,0.3137,0.1223,0.564,0.192,0.2007,-0.015,4.12,228.61,1.8,54683.0,0.0,0.0505,0.0571,0.0,-0.0544,0.2076,-0.0034,0.9
36,4000,0.3208,0.1224,0.5568,0.186,0.1995,-0.018,3.36,231.24,1.79,54905.0,0.0,0.0511,0.0557,0.0,-0.0505,0.2475,-0.0058,0.9
37,4000,0.3221,0.1294,0.5487,0.1877,0.1992,-0.0225,3.37,241.49,1.73,56919.0,0.0,0.0523,0.0536,0.0,-0.046,0.2836,-0.0062,0.9
38,4000,0.3241,0.1331,0.543,0.1865,0.2143,-0.0241,3.94,192.68,1.79,54954.0,0.0,0.0544,0.0517,-0.0,-0.0443,0.3418,-0.0059,0.9
39,4000,0.3321,0.1393,0.5289,0.1917,0.2401,-0.0265,3.01,215.26,1.79,54782.0,0.0,0.0617,0.0491,0.0,-0.0386,0.4378,-0.0057,0.9
40,4000,0.3366,0.151,0.5124,0.1935,0.2511,-0.0255,4.56,221.11,1.74,56444.0,0.0,0.0649,0.0493,0.0,-0.0384,0.4459,-0.0067,0.9
41,4000,0.3424,0.1618,0.4958,0.1904,0.2791,-0.0294,4.53,177.8,1.78,55284.0,0.0,0.0726,0.0448,-0.0,-0.0342,0.4677,-0.0066,0.89
42,4000,0.3484,0.1689,0.4827,0.1751,0.2614,-0.032,3.65,181.44,1.79,54794.0,0.0,0.0671,0.0442,0.0,-0.0321,0.533,-0.0065,0.89
43,4000,0.3503,0.1731,0.4766,0.2053,0.3125,-0.0263,5.4,191.33,1.8,54643.0,0.0,0.0831,0.0445,-0.0,-0.0333,0.4235,-0.0064,0.89
44,4000,0.3593,0.173,0.4677,0.1957,0.3335,-0.031,5.23,169.1,1.8,54706.0,0.0,0.0857,0.0404,0.0,-0.0281,0.4394,-0.0074,0.89
45,4000,0.3713,0.1777,0.4509,0.1943,0.3615,-0.0266,5.97,159.76,1.78,55239.0,0.0,0.0942,0.0398,-0.0,-0.028,0.4059,-0.0069,0.89
46,4000,0.3808,0.182,0.4372,0.1868,0.3081,-0.0305,5.04,198.7,1.79,55031.0,0.0,0.0797,0.0416,0.0,-0.0287,0.3761,-0.0076,0.89
47,4000,0.3888,0.1852,0.426,0.179,0.3193,-0.0257,4.13,194.62,1.79,54879.0,0.0,0.0831,0.0428,0.0,-0.0291,0.3843,-0.0064,0.88
48,4000,0.3927,0.1891,0.4181,0.1787,0.2921,-0.029,5.18,184.73,1.78,55150.0,0.0,0.0757,0.0431,-0.0,-0.0295,0.3858,-0.0053,0.88
49,4000,0.4009,0.1928,0.4063,0.1743,0.2973,-0.0255,5.44,191.1,1.78,55267.0,0.0,0.0774,0.0447,-0.0,-0.0303,0.389,-0.0075,0.88
50,4000,0.406,0.1946,0.3994,0.1659,0.274,-0.0261,4.17,211.39,1.79,54835.0,0.0,0.0724,0.0452,0.0,-0.0306,0.347,-0.0076,0.88
51,4000,0.4031,0.1988,0.3983,0.1892,0.2554,-0.0256,4.01,195.67,1.79,55024.0,0.0,0.067,0.0474,-0.0,-0.0334,0.4077,-0.0074,0.88
52,4000,0.4004,0.2014,0.3984,0.1715,0.2672,-0.025,4.79,214.67,1.79,54978.0,0.0,0.071,0.0467,0.0,-0.032,0.3177,-0.0077,0.88
53,4000,0.4046,0.1988,0.3969,0.1849,0.2857,-0.0228,5.34,188.64,1.78,55328.0,0.0,0.0762,0.046,0.0,-0.0319,0.3721,-0.0067,0.88
54,4000,0.4078,0.1974,0.395,0.1692,0.2781,-0.0188,5.16,198.89,1.78,55345.0,0.0,0.0728,0.0481,0.0,-0.0331,0.3797,-0.008,0.88
55,4000,0.4133,0.1921,0.3951,0.1776,0.2508,-0.0222,4.22,214.63,1.79,55008.0,0.0,0.0667,0.0492,0.0,-0.0339,0.4142,-0.0075,0.88
56,4000,0.4094,0.1894,0.4018,0.1695,0.2714,-0.0274,4.92,172.71,1.8,54668.0,0.0,0.0732,0.0445,-0.0,-0.0306,0.4052,-0.0087,0.88
57,4000,0.4094,0.1906,0.4005,0.1737,0.2614,-0.0282,4.88,182.9,1.8,54596.0,0.0,0.0697,0.045,-0.0,-0.031,0.4572,-0.0085,0.88
58,4000,0.4085,0.1955,0.3965,0.1644,0.3024,-0.026,5.06,195.9,1.78,55178.0,0.0,0.0795,0.0419,0.0,-0.0283,0.42,-0.0082,0.88
59,4000,0.4121,0.1916,0.3968,0.1685,0.3135,-0.0243,5.89,181.56,1.79,54871.0,0.0,0.0828,0.0419,0.0,-0.0274,0.3767,-0.0079,0.88
60,4000,0.4141,0.1835,0.4029,0.1687,0.284,-0.0232,4.55,176.78,1.78,55175.0,0.0,0.0733,0.0447,-0.0,-0.0299,0.3888,-0.0089,0.88
61,4000,0.4136,0.1817,0.4052,0.1723,0.2973,-0.026,4.8,207.21,1.79,54891.0,0.0,0.0788,0.0434,-0.0,-0.0292,0.3901,-0.008,0.88
62,4000,0.4158,0.1773,0.4074,0.1764,0.3316,-0.0225,5.47,188.78,1.78,55133.0,0.0,0.0887,0.0413,0.0,-0.0278,0.3932,-0.0085,0.87
63,4000,0.4143,0.1749,0.4113,0.183,0.2758,-0.0276,4.75,187.55,1.79,54918.0,0.0,0.0763,0.0446,-0.0,-0.0306,0.3554,-0.0083,0.87
64,4000,0.4127,0.1729,0.4149,0.1758,0.2772,-0.0234,4.37,203.97,1.8,54675.0,0.0,0.0746,0.0467,0.0,-0.0309,0.3035,-0.0083,0.87
65,4000,0.4049,0.1732,0.4224,0.1759,0.2566,-0.0225,5.16,206.7,1.79,55030.0,0.0,0.0688,0.0485,0.0,-0.0329,0.3443,-0.0089,0.87
66,4000,0.3995,0.1756,0.4252,0.1591,0.2682,-0.0299,4.01,186.88,1.79,54850.0,0.0,0.0735,0.0437,-0.0,-0.0287,0.3812,-0.0086,0.87
67,4000,0.401,0.1764,0.4229,0.1771,0.2994,-0.0249,4.57,180.72,1.78,55346.0,0.0,0.0816,0.0439,0.0,-0.0294,0.3896,-0.008,0.87
68,4000,0.399,0.1779,0.4233,0.1691,0.281,-0.0256,4.92,176.26,1.78,55120.0,0.0,0.0756,0.0453,-0.0,-0.0295,0.3998,-0.0077,0.87
69,4000,0.4022,0.1787,0.4194,0.1705,0.2808,-0.0224,4.56,213.64,1.71,57326.0,0.0,0.0771,0.0469,0.0,-0.0309,0.3389,-0.008,0.87
70,4000,0.3996,0.18,0.4205,0.1612,0.2658,-0.0217,3.68,226.05,1.78,55288.0,0.0,0.0731,0.0494,0.0,-0.0314,0.3878,-0.0079,0.86
71,4000,0.3991,0.1816,0.4193,0.1626,0.2871,-0.0251,5.82,162.87,1.79,54802.0,0.0,0.0795,0.0446,-0.0,-0.0273,0.4074,-0.0083,0.86
72,4000,0.3983,0.1806,0.4211,0.1613,0.2595,-0.0212,3.88,196.11,1.78,55110.0,0.0,0.0745,0.05,0.0,-0.0305,0.425,-0.0051,0.86
73,4000,0.3972,0.1755,0.4273,0.1658,0.2862,-0.0206,4.83,188.75,1.8,54725.0,0.0,0.0795,0.0468,0.0,-0.0285,0.4307,-0.0051,0.86
74,4000,0.397,0.1712,0.4318,0.1806,0.294,-0.024,5.85,190.61,1.78,55074.0,0.0,0.0819,0.0457,-0.0,-0.0291,0.395,-0.0069,0.86
75,4000,0.4018,0.1707,0.4276,0.1763,0.2936,-0.0252,4.09,206.7,1.78,55120.0,0.0,0.0828,0.0443,0.0,-0.0276,0.3752,-0.0086,0.86
76,4000,0.4057,0.1687,0.4256,0.1719,0.3102,-0.0224,5.8,163.99,1.69,58264.0,0.0,0.0849,0.0443,-0.0,-0.026,0.4621,-0.0081,0.86
77,4000,0.4093,0.1696,0.4212,0.1666,0.3269,-0.0231,4.73,192.59,1.81,54193.0,0.0,0.0885,0.0425,0.0,-0.026,0.4716,-0.0087,0.86
78,4000,0.4121,0.1711,0.4168,0.1703,0.305,-0.0237,4.78,174.42,1.79,54768.0,0.0,0.0844,0.0446,-0.0,-0.0267,0.4253,-0.0078,0.86
79,4000,0.4188,0.174,0.4072,0.1814,0.338,-0.0254,6.67,176.4,1.67,58789.0,0.0,0.094,0.0405,0.0,-0.0251,0.4203,-0.0065,0.86
80,4000,0.4263,0.1736,0.4,0.1827,0.3363,-0.0203,5.09,189.88,1.76,55892.0,0.0,0.0956,0.0435,0.0,-0.0263,0.3609,-0.0069,0.86
81,4000,0.4345,0.1703,0.3952,0.1847,0.3278,-0.0233,5.3,176.46,1.77,55538.0,0.0,0.0932,0.0434,-0.0,-0.0266,0.3956,-0.0085,0.86
82,4000,0.4358,0.1705,0.3938,0.1652,0.3201,-0.0245,5.69,192.5,1.8,54585.0,0.0,0.0865,0.0421,0.0,-0.0255,0.3394,-0.0081,0.86
83,4000,0.4407,0.1651,0.3942,0.1719,0.2977,-0.0211,5.28,191.13,1.79,54951.0,0.0,0.0837,0.0474,-0.0,-0.0285,0.3797,-0.0084,0.86
84,4000,0.4453,0.1657,0.3889,0.1929,0.3233,-0.0255,4.15,215.0,1.79,54951.0,0.0,0.0947,0.0433,-0.0,-0.028,0.4,-0.0089,0.86
85,4000,0.4449,0.1682,0.3869,0.1743,0.2875,-0.0223,4.62,217.93,1.77,55433.0,0.0,0.0813,0.0478,0.0,-0.0292,0.4578,-0.0077,0.86
86,4000,0.4451,0.1703,0.3846,0.1752,0.3156,-0.0218,5.75,183.81,1.8,54666.0,0.0,0.0878,0.0446,-0.0,-0.0277,0.4605,-0.0084,0.86
87,4000,0.444,0.1718,0.3842,0.1805,0.2985,-0.0204,5.22,212.34,1.79,54895.0,0.0,0.0876,0.0476,0.0,-0.0294,0.3345,-0.0085,0.86
88,4000,0.4437,0.1705,0.3858,0.1795,0.2897,-0.0251,4.44,195.31,1.79,54855.0,0.0,0.0843,0.0462,0.0,-0.0296,0.4282,-0.0079,0.86
89,4000,0.4457,0.1734,0.381,0.1731,0.2972,-0.0252,5.19,182.14,1.79,54983.0,0.0,0.0809,0.0445,-0.0,-0.0268,0.3943,-0.0085,0.86
90,4000,0.4462,0.1726,0.3812,0.1851,0.3107,-0.0242,6.36,176.35,1.8,54523.0,0.0,0.0885,0.0451,0.0,-0.0285,0.3952,-0.007,0.86
91,4000,0.4482,0.1735,0.3783,0.1876,0.2958,-0.0272,3.99,199.0,1.79,54877.0,0.0,0.083,0.045,0.0,-0.0298,0.4046,-0.0068,0.86
92,4000,0.4445,0.1742,0.3813,0.1824,0.3071,-0.0239,6.48,181.64,1.79,54861.0,0.0,0.085,0.0449,-0.0,-0.0286,0.3277,-0.0068,0.86
93,4000,0.4472,0.1729,0.3799,0.1653,0.3012,-0.0239,5.03,166.75,1.78,55295.0,0.0,0.0846,0.0439,0.0,-0.028,0.3863,-0.0084,0.86
94,4000,0.4471,0.1741,0.3787,0.1777,0.3102,-0.0245,4.88,179.59,1.8,54631.0,0.0,0.0871,0.044,-0.0,-0.0282,0.3646,-0.0087,0.86
95,4000,0.4461,0.1756,0.3783,0.1849,0.2951,-0.0267,5.7,192.3,1.78,55190.0,0.0,0.0852,0.0455,-0.0,-0.0293,0.3454,-0.009,0.86
96,4000,0.4446,0.1744,0.3809,0.1873,0.3093,-0.0231,6.49,185.23,1.8,54753.0,0.0,0.086,0.0447,-0.0,-0.0289,0.3584,-0.0089,0.86
97,4000,0.4449,0.17,0.3851,0.1855,0.3084,-0.0226,4.82,197.62,1.69,58155.0,0.0,0.0859,0.0457,0.0,-0.0287,0.3639,-0.0082,0.86
98,4000,0.4469,0.1686,0.3845,0.1807,0.2805,-0.0225,3.87,199.68,1.8,54645.0,0.0,0.0834,0.0487,0.0,-0.0317,0.3606,-0.0084,0.86
99,4000,0.4465,0.1668,0.3867,0.1601,0.317,-0.0219,4.9,195.18,1.8,54729.0,0.0,0.0888,0.0442,-0.0,-0.0269,0.3775,-0.0079,0.86
100,4000,0.4491,0.1676,0.3833,0.1796,0.2939,-0.0286,4.74,178.28,1.79,54869.0,0.0,0.0842,0.0443,-0.0,-0.0272,0.3875,-0.0072,0.86
101,4000,0.446,0.1725,0.3817,0.1563,0.2944,-0.0285,4.74,185.4,1.79,55034.0,0.0,0.0817,0.0438,-0.0,-0.0266,0.4459,-0.0082,0.86
102,4000,0.4426,0.1755,0.3821,0.1587,0.2687,-0.0301,3.81,195.45,1.78,55082.0,0.0,0.0739,0.0449,-0.0,-0.0276,0.4465,-0.0086,0.86
103,4000,0.4373,0.1821,0.3809,0.1685,0.2901,-0.0294,5.22,201.7,1.79,54989.0,0.0,0.0805,0.0433,-0.0,-0.0251,0.4068,-0.0079,0.86
104,4000,0.4394,0.1831,0.3776,0.1796,0.317,-0.0229,6.62,164.61,1.79,54905.0,0.0,0.0899,0.0455,-0.0,-0.0274,0.3793,-0.0082,0.86
105,4000,0.4442,0.1816,0.3742,0.1887,0.3158,-0.0251,4.93,204.11,1.79,54903.0,0.0,0.0923,0.043,0.0,-0.0263,0.3909,-0.0092,0.86
106,4000,0.4416,0.1766,0.3818,0.1849,0.2912,-0.0198,4.99,194.86,1.78,55158.0,0.0,0.0825,0.0482,-0.0,-0.0277,0.3619,-0.0075,0.86
107,4000,0.4459,0.1749,0.3792,0.1908,0.3133,-0.0254,5.01,197.77,1.79,54953.0,0.0,0.0887,0.0445,-0.0,-0.0266,0.4043,-0.0077,0.86
108,4000,0.4468,0.1763,0.3769,0.1918,0.3343,-0.0253,4.99,189.58,1.78,55074.0,0.0,0.0983,0.0424,0.0,-0.026,0.3978,-0.0081,0.85
109,4000,0.448,0.1761,0.376,0.1677,0.3224,-0.0262,4.79,162.88,1.79,54850.0,0.0,0.0898,0.0419,0.0,-0.0236,0.4997,-0.0098,0.85
110,4000,0.4493,0.1808,0.3703,0.1773,0.2988,-0.0312,4.54,212.08,1.79,55050.0,0.0,0.0872,0.0419,-0.0,-0.0246,0.4664,-0.0087,0.85
111,4000,0.4484,0.184,0.3679,0.183,0.3155,-0.0264,4.62,201.79,1.79,54798.0,0.0,0.0906,0.0432,-0.0,-0.0241,0.4377,-0.0089,0.85
112,4000,0.4453,0.1901,0.3648,0.179,0.3011,-0.0287,5.54,191.81,1.79,55058.0,0.0,0.0846,0.0438,-0.0,-0.0252,0.3998,-0.0082,0.85
113,4000,0.4481,0.189,0.363,0.1904,0.3259,-0.025,6.02,164.83,1.78,55135.0,0.0,0.0936,0.0432,-0.0,-0.0246,0.4379,-0.0092,0.85
114,4000,0.4475,0.1929,0.3596,0.1654,0.3078,-0.029,5.36,179.01,1.79,55060.0,0.0,0.088,0.0422,-0.0,-0.0234,0.4131,-0.0071,0.85
115,4000,0.4464,0.1929,0.3607,0.1797,0.3432,-0.0239,5.59,170.22,1.69,58107.0,0.0,0.0992,0.0422,-0.0,-0.0239,0.4239,-0.0089,0.85
116,4000,0.4497,0.1905,0.3598,0.1813,0.2898,-0.029,4.07,203.32,1.79,55054.0,0.0,0.0814,0.0456,-0.0,-0.025,0.4336,-0.006,0.85
117,4000,0.451,0.1879,0.3612,0.18,0.3136,-0.027,4.94,188.05,1.79,54991.0,0.0,0.0897,0.0432,-0.0003,-0.0248,0.41,-0.0056,0.85
118,4000,0.4519,0.1875,0.3606,0.1763,0.3044,-0.0282,5.17,178.67,1.79,54821.0,0.0,0.0872,0.0438,-0.0001,-0.0239,0.3435,-0.008,0.85
119,4000,0.4546,0.1866,0.3588,0.171,0.3071,-0.0257,6.04,218.43,1.78,55184.0,0.0,0.085,0.0437,-0.0,-0.024,0.3345,-0.0094,0.85
120,4000,0.4506,0.1854,0.364,0.1653,0.3012,-0.0266,4.92,195.99,1.8,54739.0,0.0,0.0858,0.0451,-0.0,-0.0248,0.4203,-0.0077,0.85
121,4000,0.4493,0.1857,0.3649,0.1898,0.3062,-0.0222,5.0,204.11,1.78,55371.0,0.0,0.0866,0.0462,-0.0,-0.0259,0.379,-0.0092,0.85
122,4000,0.4502,0.1838,0.3661,0.1834,0.3339,-0.0249,6.01,150.64,1.8,54762.0,0.0,0.096,0.0417,-0.0,-0.0236,0.3974,-0.0082,0.85
123,4000,0.4513,0.187,0.3617,0.1863,0.2954,-0.0294,4.7,194.16,1.8,54487.0,0.0,0.0848,0.0438,-0.0,-0.0252,0.4029,-0.0095,0.85
124,4000,0.4462,0.1879,0.3659,0.1889,0.2938,-0.0204,7.0,184.07,1.78,55095.0,0.0,0.0863,0.0491,-0.0,-0.0268,0.3354,-0.0077,0.85
125,4000,0.4452,0.1831,0.3717,0.1909,0.3294,-0.0214,4.78,189.5,1.79,55045.0,0.0,0.0947,0.0455,-0.0,-0.0257,0.3703,-0.0083,0.85
126,4000,0.4498,0.1781,0.3721,0.2089,0.3186,-0.0231,6.03,187.43,1.79,55010.0,0.0,0.0947,0.0459,-0.0,-0.0263,0.3725,-0.0084,0.85
127,4000,0.4546,0.1793,0.3662,0.2027,0.3082,-0.027,5.21,190.09,1.78,55258.0,0.0,0.0934,0.0451,-0.0,-0.0269,0.3425,-0.0091,0.85
128,4000,0.454,0.1796,0.3666,0.1884,0.3087,-0.0242,4.21,206.99,1.79,54888.0,0.0,0.0951,0.0472,-0.0,-0.0275,0.3829,-0.0084,0.85
129,4000,0.4513,0.1822,0.3665,0.1805,0.295,-0.0296,4.69,179.52,1.79,54839.0,0.0,0.0854,0.0433,-0.0,-0.0245,0.4,-0.0091,0.85
130,4000,0.4466,0.1866,0.3668,0.1873,0.2806,-0.0291,4.17,210.75,1.72,57271.0,0.0,0.0797,0.0452,-0.0,-0.0249,0.4291,-0.0077,0.85
131,4000,0.4402,0.1875,0.3723,0.2076,0.2879,-0.0253,5.3,203.52,1.8,54764.0,0.0,0.0887,0.0467,-0.0,-0.0265,0.3989,-0.0064,0.85
132,4000,0.435,0.1867,0.3783,0.1772,0.2873,-0.0271,4.48,185.75,1.78,55143.0,0.0,0.084,0.0449,-0.0,-0.0249,0.3336,-0.0068,0.85
133,4000,0.4328,0.1853,0.3819,0.1758,0.2756,-0.0238,4.94,206.76,1.77,55513.0,0.0,0.079,0.0471,-0.0,-0.0258,0.378,-0.0091,0.85
134,4000,0.4309,0.1803,0.3887,0.1933,0.3029,-0.0218,6.07,193.95,1.8,54567.0,0.0,0.0885,0.047,-0.0,-0.0265,0.4404,-0.0094,0.85
135,4000,0.4313,0.1787,0.39,0.1864,0.2962,-0.0269,5.75,179.99,1.81,54460.0,0.0,0.0893,0.0459,-0.0,-0.0256,0.4199,-0.0099,0.85
136,4000,0.4307,0.183,0.3863,0.1915,0.2892,-0.0256,4.64,194.02,1.78,55076.0,0.0,0.0873,0.0461,-0.0,-0.0256,0.3471,-0.0094,0.85
137,4000,0.4316,0.1823,0.3861,0.1791,0.3309,-0.0245,5.12,179.75,1.8,54527.0,0.0,0.0927,0.0431,-0.0,-0.0235,0.4451,-0.0089,0.85
138,4000,0.4348,0.1839,0.3814,0.1808,0.3127,-0.0259,5.18,197.78,1.78,55119.0,0.0,0.0903,0.0442,0.0,-0.0239,0.4383,-0.0093,0.85
139,4000,0.4367,0.1843,0.379,0.2044,0.317,-0.0266,6.36,202.36,1.78,55117.0,0.0,0.0956,0.0452,-0.0,-0.0259,0.3883,-0.0094,0.85
140,4000,0.4331,0.1888,0.3783,0.2036,0.3012,-0.0241,7.14,197.23,1.78,55093.0,0.0,0.091,0.0468,-0.0,-0.0256,0.4107,-0.0095,0.85
141,4000,0.4333,0.1882,0.3788,0.1925,0.2904,-0.0235,5.2,195.79,1.78,55093.0,0.0,0.0854,0.0466,0.0,-0.0245,0.4306,-0.0082,0.85
142,4000,0.434,0.1867,0.3795,0.1909,0.3165,-0.0259,5.77,179.6,1.8,54743.0,0.0,0.0955,0.043,0.0,-0.0249,0.4422,-0.009,0.85
143,4000,0.4381,0.1863,0.3757,0.1818,0.3087,-0.0263,5.14,178.17,1.78,55112.0,0.0,0.089,0.0442,0.0,-0.0234,0.4914,-0.0103,0.85
144,4000,0.4388,0.1868,0.3744,0.1833,0.3108,-0.0254,6.94,184.7,1.79,55067.0,0.0,0.0893,0.044,0.0,-0.0234,0.4029,-0.0084,0.85
145,4000,0.4409,0.1836,0.3755,0.1887,0.3014,-0.0256,5.03,192.15,1.75,56109.0,0.0,0.0885,0.0449,-0.0,-0.0241,0.4388,-0.0095,0.85
146,4000,0.4433,0.1813,0.3755,0.2017,0.3261,-0.0214,5.27,192.26,1.78,55297.0,0.0,0.0988,0.0455,0.0,-0.0252,0.3863,-0.0059,0.85
147,4000,0.4407,0.18,0.3793,0.1797,0.2821,-0.0242,3.73,216.08,1.79,54954.0,0.0,0.0812,0.0476,0.0,-0.0226,0.4327,-0.0055,0.85
148,4000,0.4403,0.1804,0.3793,0.1889,0.344,-0.0223,6.66,168.47,1.79,54936.0,0.0,0.0981,0.0424,-0.0,-0.021,0.388,-0.0083,0.85
149,4000,0.4473,0.1791,0.3736,0.1827,0.307,-0.0196,7.16,199.46,1.79,54988.0,0.0,0.0891,0.0475,-0.0,-0.0227,0.3354,-0.0092,0.85
150,4000,0.455,0.173,0.372,0.1942,0.3439,-0.022,5.41,186.87,1.79,55066.0,0.0,0.1018,0.0433,-0.0,-0.0236,0.3811,-0.0096,0.85
