iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
2460,4700,0.6609,0.0885,0.2509,0.4864,0.4529,-0.0111,10.85,185.89,0.76,129121.0,0.0,0.2179,0.0761,-0.001,-0.0744,0.3529,-0.0133,0.99
2461,4700,0.658,0.0878,0.2544,0.4835,0.4471,-0.0125,11.07,192.0,0.76,128846.0,0.0,0.2067,0.0753,-0.001,-0.0684,0.3846,-0.0112,0.99
2462,4700,0.6586,0.0881,0.2535,0.4614,0.4812,-0.0126,11.85,179.9,0.76,129239.0,0.0,0.2101,0.0718,-0.0011,-0.0723,0.4316,-0.0126,0.99
2463,4700,0.661,0.0886,0.2506,0.4757,0.4548,-0.0127,11.08,196.17,0.76,128882.0,0.0,0.215,0.0739,-0.001,-0.0743,0.3757,-0.0136,0.99
2464,4700,0.6657,0.0853,0.2495,0.4891,0.4801,-0.0108,10.87,196.35,0.77,127951.0,0.0,0.2317,0.0729,-0.0011,-0.0743,0.3799,-0.0122,0.99
2465,4700,0.6708,0.084,0.2457,0.4882,0.4699,-0.0093,12.0,202.48,0.75,130290.0,0.0,0.219,0.0747,-0.0009,-0.0719,0.3258,-0.0136,0.99
2466,4700,0.6745,0.0826,0.2434,0.478,0.4839,-0.0096,12.45,200.31,0.75,131338.0,0.0,0.2262,0.072,-0.001,-0.0743,0.4304,-0.0117,0.99
2467,4700,0.6736,0.0842,0.2429,0.4639,0.458,-0.0136,10.68,172.26,0.76,130128.0,0.0,0.2104,0.0737,-0.0013,-0.0718,0.3866,-0.0135,0.99
2468,4700,0.6738,0.0848,0.242,0.4933,0.4582,-0.0121,11.19,198.6,0.76,130125.0,0.0,0.2147,0.0753,-0.0012,-0.0749,0.4129,-0.012,0.99
2469,4700,0.6723,0.0856,0.2428,0.4912,0.4671,-0.0111,12.06,210.78,0.75,130896.0,0.0,0.2201,0.0756,-0.001,-0.0754,0.391,-0.0136,0.99
2470,4700,0.6729,0.0832,0.2446,0.4812,0.4799,-0.0086,11.6,181.43,0.75,131512.0,0.0,0.224,0.0732,-0.0011,-0.0732,0.4746,-0.0134,0.99
2471,4700,0.6764,0.0805,0.2441,0.4756,0.4871,-0.0121,10.77,174.08,0.75,131132.0,0.0,0.2213,0.0741,-0.001,-0.072,0.4759,-0.0131,0.99
2472,4700,0.679,0.0788,0.2433,0.4928,0.4731,-0.0108,11.76,211.62,0.75,131542.0,0.0,0.233,0.0742,-0.0011,-0.0762,0.4124,-0.0119,0.99
2473,4700,0.6784,0.0807,0.242,0.4701,0.4777,-0.0112,12.24,190.53,0.76,129615.0,0.0,0.2115,0.0743,-0.001,-0.0735,0.4425,-0.0136,0.99
2474,4700,0.6818,0.0799,0.2391,0.4753,0.481,-0.0116,11.85,186.79,0.75,131576.0,0.0,0.2197,0.0755,-0.001,-0.0739,0.4822,-0.014,0.99
2475,4700,0.6773,0.0838,0.2395,0.4739,0.434,-0.0146,10.71,199.3,0.75,131695.0,0.0,0.2013,0.0777,-0.0011,-0.0751,0.3703,-0.0136,0.99
2476,4700,0.6736,0.0839,0.2435,0.4905,0.4618,-0.0127,10.98,183.16,0.75,130221.0,0.0,0.2235,0.0795,-0.001,-0.0738,0.5278,-0.0127,0.99
2477,4700,0.672,0.0855,0.2433,0.4589,0.4794,-0.012,11.36,183.57,0.75,131170.0,0.0,0.2138,0.0707,-0.0009,-0.0749,0.4576,-0.0127,0.99
2478,4700,0.6721,0.0877,0.2409,0.4714,0.4515,-0.0148,11.77,203.32,0.76,129413.0,0.0,0.2133,0.0743,-0.001,-0.0735,0.4908,-0.0122,0.99
2479,4700,0.671,0.0913,0.2384,0.4374,0.4943,-0.0137,11.91,161.79,0.76,129853.0,0.0,0.2149,0.0666,-0.0008,-0.0726,0.4533,-0.0125,0.99
2480,4700,0.6724,0.0896,0.2385,0.4567,0.4917,-0.0093,11.93,187.09,0.76,130097.0,0.0,0.2142,0.0722,-0.001,-0.0728,0.4579,-0.0135,0.99
2481,4700,0.6742,0.0867,0.2395,0.4819,0.4841,-0.0096,11.43,182.98,0.75,130841.0,0.0,0.2267,0.0764,-0.0009,-0.0772,0.4352,-0.0133,0.99
2482,4700,0.6756,0.0834,0.2413,0.4753,0.4597,-0.0127,11.45,200.15,0.75,130795.0,0.0,0.2163,0.0736,-0.0031,-0.0759,0.4652,-0.0128,0.99
2483,4700,0.6783,0.0839,0.2381,0.4341,0.4984,-0.0131,11.29,170.12,0.76,129389.0,0.0,0.2123,0.0682,-0.0009,-0.0705,0.4532,-0.013,0.99
2484,4700,0.6814,0.0833,0.2355,0.4889,0.4493,-0.0102,11.03,215.44,0.76,130189.0,0.0,0.2119,0.0818,-0.0011,-0.0707,0.4742,-0.0133,0.99
2485,4700,0.6825,0.0832,0.2349,0.4738,0.475,-0.0131,10.78,190.86,0.75,130243.0,0.0,0.2153,0.0763,-0.001,-0.0741,0.5034,-0.0142,0.99
2486,4700,0.6825,0.0806,0.2376,0.4783,0.4749,-0.0086,11.23,206.4,0.75,130543.0,0.0,0.2081,0.0825,-0.0011,-0.0749,0.4619,-0.0126,0.99
2487,4700,0.6823,0.0795,0.239,0.46,0.4644,-0.0122,11.62,181.84,0.76,129996.0,0.0,0.2123,0.0739,-0.0011,-0.0731,0.4779,-0.0136,0.99
2488,4700,0.6838,0.0805,0.2368,0.4644,0.4645,-0.0134,11.07,209.91,0.75,130236.0,0.0,0.2196,0.0727,-0.0013,-0.0736,0.4954,-0.0132,0.99
2489,4700,0.6837,0.0827,0.2348,0.4409,0.4922,-0.0115,11.29,165.02,0.75,130971.0,0.0,0.2112,0.0703,-0.001,-0.0705,0.4683,-0.0134,0.99
2490,4700,0.6828,0.0848,0.2334,0.4296,0.4897,-0.0137,10.75,153.13,0.77,127873.0,0.0,0.2105,0.0672,-0.0012,-0.0697,0.4188,-0.0132,0.99
2491,4700,0.688,0.0838,0.2289,0.4309,0.5019,-0.011,10.78,177.06,0.75,130501.0,0.0,0.2083,0.0683,-0.001,-0.0709,0.4316,-0.013,0.99
2492,4700,0.6896,0.0804,0.2308,0.4499,0.4632,-0.0122,10.86,198.2,0.75,131395.0,0.0,0.2012,0.0741,-0.001,-0.0717,0.4378,-0.0142,0.99
2493,4700,0.6894,0.0809,0.2306,0.4683,0.4607,-0.0143,10.34,188.91,0.75,131424.0,0.0,0.2175,0.073,-0.0011,-0.0766,0.4611,-0.0131,0.99
2494,4700,0.6916,0.0821,0.2273,0.415,0.4819,-0.0156,10.29,174.58,0.75,131621.0,0.0,0.1938,0.0676,-0.001,-0.0721,0.4077,-0.0137,0.99
2495,4700,0.6889,0.0842,0.2282,0.4631,0.4674,-0.0115,11.68,191.6,0.74,132029.0,0.0,0.209,0.0746,-0.0014,-0.0756,0.373,-0.0113,0.99
2496,4700,0.6833,0.0853,0.2323,0.4671,0.4611,-0.0125,11.87,178.69,0.75,131140.0,0.0,0.207,0.0762,-0.001,-0.0753,0.4534,-0.0094,0.99
2497,4700,0.6826,0.086,0.232,0.46,0.4832,-0.0126,11.34,177.63,0.75,130905.0,0.0,0.212,0.0715,-0.0012,-0.0764,0.4734,-0.0124,0.99
2498,4700,0.681,0.0846,0.2351,0.4641,0.4667,-0.013,11.94,175.26,0.75,130573.0,0.0,0.2115,0.0746,-0.0011,-0.0746,0.442,-0.0135,0.99
2499,4700,0.6815,0.0864,0.2326,0.4589,0.4751,-0.0123,11.22,181.69,0.75,130691.0,0.0,0.2119,0.0709,-0.0012,-0.0775,0.5003,-0.0127,0.99
2500,4700,0.6794,0.089,0.2321,0.4592,0.4493,-0.0163,10.65,194.97,0.75,131105.0,0.0,0.2061,0.0737,-0.0012,-0.0753,0.566,-0.0134,0.99
2501,4700,0.6739,0.0937,0.2327,0.4644,0.4652,-0.0123,11.08,195.15,0.77,127548.0,0.0,0.2042,0.0761,-0.0012,-0.0751,0.4182,-0.0119,0.99
2502,4700,0.6747,0.0932,0.2323,0.4456,0.486,-0.0105,11.03,200.61,0.79,125117.0,0.0,0.2118,0.0696,-0.0011,-0.0736,0.5066,-0.0132,0.99
2503,4700,0.6764,0.0926,0.2311,0.4427,0.4688,-0.0151,11.6,206.13,0.76,128902.0,0.0,0.2071,0.0693,-0.0011,-0.0724,0.4636,-0.0144,0.99
2504,4700,0.677,0.0921,0.2311,0.4406,0.4615,-0.0144,10.75,161.86,0.81,121845.0,0.0,0.203,0.0721,-0.0011,-0.0738,0.4356,-0.0116,0.99
2505,4700,0.6786,0.0922,0.2294,0.4378,0.5004,-0.0106,11.37,150.55,0.78,125613.0,0.0,0.2118,0.0685,-0.0011,-0.0726,0.4739,-0.0134,0.99
2506,4700,0.6791,0.0918,0.2294,0.4685,0.4686,-0.0107,11.67,184.83,0.76,129118.0,0.0,0.2153,0.0753,-0.0011,-0.0738,0.4569,-0.0135,0.99
2507,4700,0.6804,0.0907,0.2292,0.4424,0.4746,-0.0139,10.47,154.55,0.76,130140.0,0.0,0.2078,0.0717,-0.0011,-0.0757,0.4861,-0.0124,0.99
2508,4700,0.68,0.0957,0.2245,0.4354,0.4597,-0.0172,10.78,189.71,0.77,128438.0,0.0,0.2028,0.0697,-0.0014,-0.0725,0.447,-0.0128,0.99
2509,4700,0.6828,0.0949,0.2223,0.435,0.505,-0.0112,11.8,170.92,0.76,130108.0,0.0,0.2067,0.0712,-0.0012,-0.0722,0.3907,-0.0138,0.99
2510,4700,0.6839,0.0953,0.2208,0.438,0.4846,-0.0119,11.36,175.18,0.76,129073.0,0.0,0.2064,0.0699,-0.0012,-0.0707,0.4201,-0.0134,0.99
2511,4700,0.6813,0.096,0.2227,0.4629,0.452,-0.0149,10.7,182.75,0.76,129888.0,0.0,0.2092,0.074,-0.0012,-0.077,0.4391,-0.0135,0.99
2512,4700,0.6794,0.0961,0.2245,0.4476,0.4701,-0.0132,10.58,182.52,0.76,129754.0,0.0,0.2025,0.0733,-0.0013,-0.0753,0.4003,-0.0135,0.99
2513,4700,0.6811,0.0956,0.2233,0.4424,0.4902,-0.0125,10.7,162.17,0.76,129846.0,0.0,0.2044,0.073,-0.0011,-0.0713,0.4201,-0.014,0.99
2514,4700,0.6827,0.0947,0.2229,0.4553,0.4719,-0.0114,11.47,177.51,0.76,129957.0,0.0,0.2016,0.0761,-0.0013,-0.0758,0.4063,-0.0112,0.99
2515,4700,0.6818,0.0931,0.2253,0.4519,0.463,-0.0126,10.4,162.55,0.76,129822.0,0.0,0.2019,0.0756,-0.0011,-0.0719,0.3662,-0.0102,0.99
2516,4700,0.6796,0.0905,0.2301,0.4905,0.4403,-0.0112,10.84,183.23,0.76,129214.0,0.0,0.2072,0.0825,-0.0012,-0.0765,0.4195,-0.0112,0.99
2517,4700,0.6767,0.0903,0.2334,0.4497,0.4571,-0.0156,10.68,182.29,0.77,128399.0,0.0,0.2016,0.0755,-0.0012,-0.0736,0.393,-0.0112,0.99
2518,4700,0.6782,0.0904,0.2323,0.4803,0.4606,-0.0109,11.53,196.34,0.76,130050.0,0.0,0.2109,0.0807,-0.0014,-0.0768,0.469,-0.0128,0.99
2519,4700,0.6763,0.0901,0.2343,0.4689,0.4433,-0.0129,10.86,198.11,0.76,129069.0,0.0,0.2044,0.0785,-0.0015,-0.0722,0.4722,-0.0126,0.99
2520,4700,0.6754,0.0877,0.2376,0.4602,0.4548,-0.0148,10.03,192.81,0.78,125699.0,0.0,0.2117,0.0733,-0.0014,-0.0753,0.4773,-0.0127,0.99
2521,4700,0.6742,0.0917,0.2348,0.4438,0.4757,-0.0123,11.51,188.31,0.76,128857.0,0.0,0.2043,0.0724,-0.0012,-0.0718,0.4531,-0.0138,0.99
2522,4700,0.6692,0.0922,0.2395,0.4672,0.4431,-0.0144,9.74,176.98,0.76,129055.0,0.0,0.1963,0.0812,-0.0015,-0.0785,0.4705,-0.0114,0.99
2523,4700,0.6636,0.0945,0.2426,0.4592,0.4699,-0.0146,11.16,184.6,0.76,130021.0,0.0,0.2114,0.0751,-0.0012,-0.0769,0.4271,-0.0121,0.99
2524,4700,0.6591,0.0945,0.2469,0.4721,0.4634,-0.0105,10.79,181.67,0.76,128590.0,0.0,0.2106,0.0794,-0.0012,-0.0741,0.4367,-0.0137,0.99
2525,4700,0.6595,0.0941,0.2472,0.4655,0.4768,-0.0096,12.42,190.4,0.76,129373.0,0.0,0.2116,0.0761,-0.0012,-0.0769,0.3904,-0.013,0.99
2526,4700,0.6638,0.091,0.2459,0.4455,0.4929,-0.0108,11.42,175.94,0.76,129870.0,0.0,0.2089,0.0721,-0.0011,-0.0753,0.4418,-0.0139,0.99
2527,4700,0.6698,0.0894,0.2415,0.451,0.4795,-0.012,11.14,185.86,0.77,127984.0,0.0,0.2111,0.0741,-0.0012,-0.0717,0.4288,-0.0143,0.99
