iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
1836,4000,0.6863,0.1124,0.2017,0.4098,0.4954,-0.0172,10.95,168.26,0.75,130526.0,0.0,0.2217,0.0572,-0.0021,-0.0712,0.5433,-0.0121,1.03
1837,4000,0.69,0.1148,0.1955,0.423,0.5044,-0.0154,12.64,181.2,0.75,130428.0,0.0,0.2296,0.0591,-0.0018,-0.0738,0.5459,-0.0139,1.03
1838,4000,0.6921,0.1156,0.1925,0.4186,0.4931,-0.0156,11.68,172.46,0.75,130668.0,0.0,0.2312,0.0587,-0.0018,-0.0757,0.6251,-0.0134,1.03
1839,4000,0.694,0.1141,0.192,0.4192,0.502,-0.0147,11.11,156.28,0.76,129291.0,0.0,0.231,0.0592,-0.0018,-0.0757,0.5545,-0.0117,1.03
1840,4000,0.6992,0.1095,0.1912,0.4292,0.496,-0.0136,10.08,166.59,0.75,131241.0,0.0,0.2307,0.0595,-0.0016,-0.0764,0.5621,-0.0128,1.03
1841,4000,0.704,0.1067,0.1893,0.4125,0.5209,-0.0153,11.16,154.71,0.75,131164.0,0.0,0.2273,0.0573,-0.0019,-0.072,0.6176,-0.0127,1.03
1842,4000,0.7136,0.1042,0.1823,0.4042,0.5199,-0.014,11.64,157.48,0.75,130322.0,0.0,0.2246,0.0562,-0.0019,-0.0722,0.5832,-0.0134,1.03
1843,4000,0.7198,0.1044,0.1758,0.3966,0.5049,-0.0161,11.18,163.83,0.75,130758.0,0.0,0.221,0.0549,-0.0016,-0.0715,0.5121,-0.0135,1.03
1844,4000,0.7234,0.1068,0.1701,0.3898,0.5209,-0.013,12.49,172.55,0.75,130749.0,0.0,0.2209,0.0533,-0.0017,-0.0679,0.5241,-0.013,1.03
1845,4000,0.724,0.1076,0.1689,0.4041,0.5036,-0.0157,11.38,169.57,0.75,130899.0,0.0,0.2282,0.0554,-0.0015,-0.0716,0.4864,-0.0127,1.03
1846,4000,0.7241,0.1072,0.1694,0.3962,0.5204,-0.0164,10.55,164.52,0.75,130331.0,0.0,0.2241,0.0544,-0.0019,-0.0709,0.6087,-0.0135,1.03
1847,4000,0.7248,0.1085,0.1675,0.4091,0.5149,-0.0146,10.97,143.98,0.75,130743.0,0.0,0.2299,0.0565,-0.0017,-0.0721,0.5608,-0.0138,1.03
1848,4000,0.7263,0.1088,0.1657,0.3874,0.5157,-0.0167,11.14,146.75,0.76,129507.0,0.0,0.2174,0.0553,-0.0019,-0.0717,0.68,-0.0139,1.03
1849,4000,0.7244,0.1135,0.1626,0.3799,0.5087,-0.0183,11.13,151.74,0.75,130473.0,0.0,0.2151,0.0523,-0.0017,-0.065,0.6441,-0.0127,1.03
1850,4000,0.7243,0.1156,0.1608,0.4107,0.5035,-0.0167,10.55,152.49,0.76,129798.0,0.0,0.2288,0.0571,-0.0019,-0.0729,0.5504,-0.0135,1.03
1851,4000,0.7278,0.1159,0.1573,0.3993,0.5532,-0.0109,12.15,157.63,0.77,128488.0,0.0,0.2309,0.0537,-0.0018,-0.0692,0.5451,-0.0118,1.04
1852,4000,0.7313,0.1134,0.1563,0.385,0.5249,-0.0147,11.71,151.15,0.76,128868.0,0.0,0.2242,0.0529,-0.002,-0.0667,0.5919,-0.0132,1.04
1853,4000,0.7293,0.1166,0.155,0.3802,0.4972,-0.0198,11.34,148.75,0.75,130373.0,0.0,0.2172,0.0524,-0.0018,-0.0668,0.5715,-0.0141,1.04
1854,4000,0.7296,0.1171,0.1543,0.3903,0.5341,-0.0148,11.13,163.37,0.76,129451.0,0.0,0.224,0.0535,-0.0018,-0.0668,0.5205,-0.0144,1.04
1855,4000,0.7307,0.1175,0.1528,0.3979,0.5318,-0.0121,11.44,151.44,0.75,130610.0,0.0,0.2258,0.0537,-0.0017,-0.0671,0.4393,-0.0142,1.03
1856,4000,0.7357,0.1113,0.154,0.3951,0.5324,-0.0116,11.06,135.96,0.76,129138.0,0.0,0.2285,0.0539,-0.0017,-0.0683,0.5451,-0.0136,1.03
1857,4000,0.7403,0.1055,0.1552,0.3998,0.5083,-0.0151,10.69,175.23,0.76,130113.0,0.0,0.2264,0.0552,-0.0016,-0.0696,0.5393,-0.012,1.03
1858,4000,0.7342,0.1094,0.1575,0.3887,0.5032,-0.0171,10.26,142.87,0.76,129577.0,0.0,0.2233,0.0537,-0.0016,-0.0669,0.5349,-0.0139,1.03
1859,4000,0.7341,0.1105,0.1563,0.3983,0.5195,-0.0144,11.48,165.62,0.75,130479.0,0.0,0.2288,0.0552,-0.0015,-0.0699,0.5936,-0.0114,1.03
1860,4000,0.7368,0.1123,0.1518,0.3732,0.5201,-0.0178,10.57,151.13,0.76,129890.0,0.0,0.2179,0.0499,-0.0017,-0.0638,0.5779,-0.0136,1.03
1861,4000,0.7348,0.1135,0.1524,0.4041,0.5078,-0.0153,10.99,155.57,0.76,130194.0,0.0,0.2265,0.0567,-0.0017,-0.0728,0.5549,-0.0136,1.03
1862,4000,0.7344,0.1124,0.1539,0.4158,0.5111,-0.0136,11.19,161.07,0.76,129535.0,0.0,0.2325,0.057,-0.0018,-0.0743,0.5329,-0.0133,1.03
1863,4000,0.7333,0.1095,0.1579,0.4085,0.513,-0.0134,11.36,158.12,0.75,130713.0,0.0,0.2297,0.0565,-0.0018,-0.0718,0.4805,-0.0135,1.03
1864,4000,0.7359,0.1072,0.1575,0.3878,0.5167,-0.0148,11.32,167.43,0.76,129761.0,0.0,0.2227,0.0536,-0.0017,-0.0697,0.5097,-0.0135,1.03
1865,4000,0.7333,0.1067,0.1604,0.4138,0.5036,-0.0151,10.68,154.6,0.75,130856.0,0.0,0.2308,0.0583,-0.0019,-0.0738,0.554,-0.0124,1.03
1866,4000,0.7321,0.1078,0.1608,0.3916,0.5142,-0.0154,10.82,153.55,0.76,129872.0,0.0,0.2211,0.0549,-0.0021,-0.0693,0.4453,-0.0137,1.03
1867,4000,0.7322,0.1078,0.1606,0.4189,0.5158,-0.0137,12.08,180.67,0.75,130430.0,0.0,0.2242,0.0604,-0.002,-0.0765,0.5198,-0.014,1.04
1868,4000,0.738,0.1033,0.1591,0.4009,0.5307,-0.0122,11.95,153.46,0.77,128462.0,0.0,0.2283,0.0548,-0.0018,-0.0681,0.4636,-0.0138,1.04
1869,4000,0.7423,0.1027,0.1554,0.3741,0.5207,-0.0175,11.17,141.15,0.76,129957.0,0.0,0.2138,0.0521,-0.002,-0.0669,0.5853,-0.0141,1.04
1870,4000,0.7375,0.1057,0.1573,0.4117,0.4877,-0.0186,9.6,162.15,0.76,129591.0,0.0,0.2218,0.0576,-0.0017,-0.073,0.5903,-0.0138,1.04
1871,4000,0.7306,0.1101,0.16,0.3909,0.5091,-0.017,11.52,163.56,0.76,130157.0,0.0,0.2174,0.055,-0.0019,-0.0695,0.4808,-0.0121,1.04
1872,4000,0.7295,0.1091,0.162,0.4115,0.5254,-0.0131,11.61,158.78,0.75,130362.0,0.0,0.2319,0.0569,-0.0023,-0.0719,0.532,-0.013,1.04
1873,4000,0.7317,0.1105,0.1585,0.3867,0.5183,-0.0153,10.7,166.24,0.76,129611.0,0.0,0.2193,0.055,-0.0018,-0.0691,0.54,-0.0134,1.04
1874,4000,0.7347,0.1078,0.158,0.4121,0.5258,-0.013,11.29,161.99,0.76,129896.0,0.0,0.2329,0.0583,-0.0019,-0.0739,0.5302,-0.0119,1.04
1875,4000,0.7351,0.1062,0.1593,0.4284,0.5135,-0.0114,12.06,165.37,0.75,130418.0,0.0,0.236,0.0594,-0.0017,-0.0765,0.4998,-0.0123,1.04
1876,4000,0.7338,0.1037,0.1632,0.4313,0.4959,-0.0132,11.16,169.5,0.75,130427.0,0.0,0.2296,0.0603,-0.0018,-0.0774,0.527,-0.0131,1.04
1877,4000,0.7303,0.1009,0.1693,0.3981,0.5013,-0.0141,10.84,157.08,0.75,131079.0,0.0,0.2238,0.056,-0.0017,-0.0721,0.534,-0.0134,1.04
1878,4000,0.7266,0.1027,0.1712,0.4149,0.5118,-0.0144,10.82,149.49,0.77,128338.0,0.0,0.2298,0.0572,-0.0018,-0.0726,0.5937,-0.0137,1.04
1879,4000,0.7264,0.104,0.1701,0.3977,0.5005,-0.0152,10.92,171.24,0.76,129489.0,0.0,0.2214,0.0565,-0.0017,-0.0717,0.6292,-0.0137,1.04
1880,4000,0.7248,0.1053,0.1704,0.3883,0.4986,-0.0161,10.16,156.12,0.76,129494.0,0.0,0.2145,0.0544,-0.0021,-0.0708,0.5129,-0.0137,1.04
1881,4000,0.7222,0.1078,0.1707,0.39,0.5159,-0.0138,11.08,151.84,0.76,128862.0,0.0,0.2199,0.056,-0.0019,-0.07,0.4994,-0.0123,1.04
1882,4000,0.7245,0.1088,0.1675,0.4001,0.5177,-0.0135,10.9,170.32,0.76,129427.0,0.0,0.2249,0.0577,-0.002,-0.0728,0.5442,-0.014,1.04
1883,4000,0.7206,0.1105,0.1695,0.415,0.4873,-0.0157,11.24,162.01,0.76,129159.0,0.0,0.2246,0.0594,-0.0016,-0.0777,0.5406,-0.0124,1.04
