iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
756,3199,0.0941,0.702,0.2042,0.1309,0.0946,-0.1446,-2.54,72.65,0.8,122434.0,0.0,0.0278,0.0286,-0.0007,-0.049,0.6845,-0.0124,1.06
757,3199,0.0924,0.6993,0.2085,0.1218,0.093,-0.1458,-0.91,88.99,0.76,129939.0,0.0,0.0272,0.028,-0.0005,-0.0459,0.6542,-0.0122,1.06
758,3199,0.0926,0.7019,0.2057,0.1218,0.0945,-0.1509,-1.88,74.19,0.74,133218.0,0.0,0.027,0.0275,-0.0003,-0.0442,0.7236,-0.0117,1.06
759,3199,0.0964,0.6969,0.2069,0.1309,0.1102,-0.1438,-2.54,61.46,0.75,130574.0,0.0,0.0314,0.0282,-0.0006,-0.0469,0.6632,-0.0115,1.06
760,3199,0.1003,0.6961,0.2039,0.1336,0.1148,-0.1408,-1.11,92.05,0.77,127591.0,0.0,0.0341,0.0291,-0.0005,-0.047,0.6442,-0.0118,1.06
761,3199,0.1034,0.6938,0.2032,0.1364,0.0954,-0.1446,-0.72,85.71,0.76,128796.0,0.0,0.0303,0.0295,-0.0006,-0.0505,0.6048,-0.0115,1.06
762,3199,0.1029,0.6939,0.2034,0.1352,0.1133,-0.1404,-0.8,75.46,0.74,132664.0,0.0,0.0339,0.0292,-0.0006,-0.0496,0.6848,-0.0119,1.05
763,3199,0.105,0.6917,0.2033,0.1219,0.105,-0.1455,-2.07,67.2,0.77,127926.0,0.0,0.0303,0.0277,-0.0005,-0.0448,0.6655,-0.0125,1.05
764,3199,0.1013,0.692,0.2066,0.1277,0.1016,-0.1438,-1.5,95.65,0.77,127057.0,0.0,0.0299,0.0284,-0.0004,-0.0481,0.69,-0.012,1.05
765,3199,0.1014,0.6885,0.2102,0.1284,0.1105,-0.142,-1.06,87.19,0.75,131569.0,0.0,0.032,0.0289,-0.0005,-0.0481,0.6566,-0.0111,1.05
766,3199,0.1024,0.6851,0.2125,0.1445,0.1175,-0.1384,-0.67,64.98,0.73,134784.0,0.0,0.0347,0.0296,-0.0005,-0.0506,0.6325,-0.0138,1.05
767,3199,0.1062,0.6872,0.2066,0.1261,0.092,-0.145,-2.74,63.76,0.75,130410.0,0.0,0.0278,0.0282,-0.0007,-0.0485,0.6802,-0.0133,1.05
768,3199,0.1038,0.6893,0.2069,0.1343,0.0945,-0.1461,-0.49,72.4,0.74,133505.0,0.0,0.0276,0.0288,-0.0005,-0.0487,0.6381,-0.012,1.04
769,3199,0.1028,0.6851,0.2121,0.1413,0.1183,-0.1401,-0.4,84.74,0.73,134758.0,0.0,0.0327,0.0293,-0.0006,-0.0492,0.6435,-0.0122,1.04
770,3199,0.1017,0.6833,0.215,0.1342,0.1012,-0.1415,-0.47,72.49,0.74,132474.0,0.0,0.0291,0.0297,-0.0005,-0.0503,0.6337,-0.0134,1.04
771,3199,0.1032,0.6791,0.2177,0.1456,0.119,-0.137,-1.52,71.44,0.76,129141.0,0.0,0.0343,0.0316,-0.0006,-0.0522,0.6809,-0.0124,1.04
772,3199,0.1014,0.6839,0.2148,0.1375,0.1161,-0.1403,-0.98,91.55,0.74,133725.0,0.0,0.0338,0.0287,-0.0007,-0.0474,0.6889,-0.0115,1.04
773,3199,0.1038,0.6805,0.2158,0.1347,0.116,-0.1414,-1.09,78.81,0.77,126857.0,0.0,0.0341,0.0292,-0.0005,-0.048,0.632,-0.0128,1.03
774,3199,0.1035,0.6849,0.2115,0.133,0.109,-0.147,-2.29,62.41,0.73,135183.0,0.0,0.0332,0.027,-0.0006,-0.0436,0.6309,-0.012,1.03
775,3199,0.1017,0.6851,0.2132,0.1385,0.1113,-0.1413,-1.41,82.57,0.73,134847.0,0.0,0.0333,0.0298,-0.0004,-0.0482,0.5822,-0.0126,1.03
776,3199,0.1031,0.6813,0.2156,0.1333,0.1143,-0.1385,-1.51,67.23,0.79,125223.0,0.0,0.0316,0.0296,-0.0004,-0.0505,0.5856,-0.011,1.03
777,3199,0.1046,0.682,0.2134,0.1341,0.1198,-0.138,-2.03,74.65,0.78,126734.0,0.0,0.0333,0.0302,-0.0004,-0.049,0.6146,-0.011,1.03
778,3199,0.104,0.6824,0.2136,0.1356,0.1055,-0.1413,-1.76,87.77,0.76,130067.0,0.0,0.0312,0.0297,-0.0009,-0.0472,0.6276,-0.013,1.03
779,3199,0.1037,0.6864,0.2101,0.1417,0.1232,-0.1391,-0.89,75.39,0.81,121773.0,0.0,0.0356,0.0293,-0.0007,-0.0483,0.5966,-0.0129,1.03
780,3199,0.1054,0.6829,0.2121,0.1399,0.1167,-0.1353,-0.67,74.45,0.81,121063.0,0.0,0.0356,0.0316,-0.0004,-0.0522,0.672,-0.0112,1.03
781,3199,0.1059,0.6788,0.2158,0.1439,0.1104,-0.1333,-2.16,66.69,0.75,131265.0,0.0,0.033,0.0322,-0.0003,-0.0515,0.5962,-0.0122,1.03
782,3199,0.1076,0.6726,0.2203,0.1296,0.107,-0.1384,-0.58,79.58,0.76,130040.0,0.0,0.0315,0.0301,-0.0004,-0.049,0.6375,-0.0109,1.03
783,3199,0.1113,0.67,0.2192,0.1318,0.1133,-0.1442,-1.59,70.37,0.72,135874.0,0.0,0.0332,0.0273,-0.0005,-0.0456,0.6478,-0.0123,1.02
784,3199,0.1144,0.6646,0.2216,0.145,0.1245,-0.133,-1.3,86.78,0.73,134718.0,0.0,0.0366,0.0312,-0.0006,-0.0509,0.6789,-0.013,1.02
785,3199,0.1152,0.6588,0.2265,0.136,0.1258,-0.1367,-1.49,75.12,0.73,135176.0,0.0,0.035,0.0299,-0.0005,-0.0488,0.8076,-0.0091,1.02
786,3199,0.1157,0.656,0.2288,0.1399,0.1195,-0.1337,-1.97,77.1,0.72,136095.0,0.0,0.0344,0.0312,-0.0005,-0.0505,0.6253,-0.0127,1.02
787,3199,0.1152,0.6585,0.2269,0.1345,0.1179,-0.1396,-0.39,90.04,0.73,134512.0,0.0,0.0335,0.0289,-0.0006,-0.0484,1.403,-0.004,1.02
788,3199,0.1166,0.6561,0.228,0.1439,0.1241,-0.1359,-0.64,76.59,0.77,128247.0,0.0,0.0384,0.0309,-0.0006,-0.0509,0.634,-0.0128,1.02
789,3199,0.115,0.6561,0.2293,0.14,0.1165,-0.1365,-0.4,77.23,0.76,129893.0,0.0,0.0325,0.0301,-0.0005,-0.0506,0.6368,-0.0125,1.02
790,3199,0.1134,0.6607,0.226,0.1348,0.1185,-0.1383,-1.44,77.74,0.73,134885.0,0.0,0.0341,0.0295,-0.0004,-0.0493,0.6404,-0.0116,1.02
791,3199,0.1145,0.6627,0.2228,0.1351,0.1194,-0.134,-3.9,78.15,0.77,127292.0,0.0,0.0343,0.0296,-0.0005,-0.0486,1.0667,-0.0081,1.02
792,3199,0.1138,0.6635,0.2227,0.1354,0.1134,-0.1355,-1.27,76.42,0.79,123815.0,0.0,0.0329,0.0313,-0.0009,-0.0505,0.6821,-0.009,1.01
793,3199,0.1145,0.6588,0.2267,0.1394,0.1139,-0.1372,-0.46,98.33,0.75,130937.0,0.0,0.0318,0.0302,-0.0007,-0.0495,0.6806,-0.008,1.01
794,3199,0.1143,0.6569,0.229,0.1437,0.1298,-0.1308,-0.24,82.98,0.76,128944.0,0.0,0.0361,0.0316,-0.0004,-0.0519,0.6156,-0.0123,1.01
795,3199,0.1171,0.6518,0.2314,0.1449,0.1263,-0.1306,-1.92,83.28,0.74,132216.0,0.0,0.0348,0.0315,-0.0006,-0.0513,0.6847,-0.0121,1.01
796,3199,0.1156,0.6516,0.2331,0.1404,0.111,-0.1345,-2.7,67.88,0.75,130801.0,0.0,0.031,0.0303,-0.0004,-0.0501,0.8373,-0.0082,1.01
797,3199,0.1134,0.649,0.2378,0.1379,0.1026,-0.1368,-1.22,73.23,0.76,128977.0,0.0,0.03,0.0294,-0.0006,-0.0481,0.6063,-0.0124,1.01
798,3199,0.1114,0.6437,0.2452,0.1549,0.1236,-0.1279,-0.82,85.1,0.74,132745.0,0.0,0.0359,0.0333,-0.0006,-0.0549,0.6363,-0.0099,1.01
799,3199,0.1161,0.6378,0.2463,0.1429,0.1181,-0.1331,-1.83,74.59,0.73,133829.0,0.0,0.033,0.0305,-0.0004,-0.0502,0.6461,-0.0089,1.01
800,3199,0.1149,0.6348,0.2508,0.1482,0.1201,-0.1314,-0.94,78.81,0.76,129744.0,0.0,0.0337,0.0323,-0.0006,-0.0517,0.6082,-0.0125,1.01
