iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
4779,6199,0.68,0.1023,0.2184,0.4434,0.4899,-0.0135,12.3,180.41,0.79,124211.0,0.0,0.2132,0.0821,-0.0048,-0.0587,0.5015,-0.0147,1.05
4780,6199,0.679,0.1032,0.2183,0.4681,0.4721,-0.0137,10.8,174.8,0.79,124656.0,0.0,0.2166,0.0883,-0.005,-0.0607,0.4956,-0.0129,1.05
4781,6199,0.6784,0.1042,0.2179,0.4394,0.4849,-0.0133,11.71,177.14,0.79,124965.0,0.0,0.2131,0.0817,-0.0044,-0.0574,0.5434,-0.0132,1.05
4782,6199,0.6853,0.1006,0.2146,0.4344,0.5196,-0.0112,12.05,178.18,0.79,124650.0,0.0,0.2187,0.0791,-0.004,-0.0599,0.5405,-0.0134,1.05
4783,6199,0.6887,0.0969,0.2146,0.4648,0.4791,-0.0119,12.08,210.1,0.77,127393.0,0.0,0.2098,0.0876,-0.0049,-0.0602,0.5877,-0.0128,1.05
4784,6199,0.6933,0.0943,0.2128,0.4541,0.5059,-0.0117,12.66,175.55,0.77,127146.0,0.0,0.2206,0.0823,-0.0041,-0.0608,0.57,-0.0117,1.05
4785,6199,0.697,0.0908,0.2127,0.4672,0.4906,-0.0118,11.97,175.9,0.77,127572.0,0.0,0.2225,0.0863,-0.0049,-0.0623,0.5957,-0.0128,1.05
4786,6199,0.6987,0.0882,0.2136,0.4708,0.4919,-0.0108,12.66,182.77,0.77,127851.0,0.0,0.217,0.0891,-0.0048,-0.0599,0.5542,-0.0136,1.05
4787,6199,0.7001,0.0887,0.2114,0.4502,0.469,-0.0163,10.67,198.77,0.77,127436.0,0.0,0.2068,0.0872,-0.0051,-0.058,0.571,-0.0136,1.04
4788,6199,0.6969,0.0924,0.2109,0.4536,0.4875,-0.0122,11.23,182.57,0.77,127875.0,0.0,0.2151,0.0843,-0.0045,-0.0591,0.5055,-0.0116,1.04
4789,6199,0.698,0.0912,0.2113,0.463,0.5079,-0.0093,12.33,181.84,0.77,127188.0,0.0,0.2247,0.0847,-0.0046,-0.0639,0.5627,-0.014,1.04
