iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
3220,4698,0.1985,0.5742,0.2279,0.2777,0.1817,-0.1244,0.88,103.85,0.78,126783.0,0.0,0.0817,0.0437,-0.0013,-0.0502,1.3969,-0.0127,0.9
3221,4698,0.1965,0.5696,0.234,0.2956,0.2129,-0.1148,0.58,91.2,0.82,120497.0,0.0,0.0946,0.0464,-0.0011,-0.0517,1.4799,-0.0166,0.9
3222,4698,0.1965,0.5707,0.2329,0.2701,0.2147,-0.1203,1.83,90.17,0.8,122925.0,0.0,0.0889,0.0435,-0.0013,-0.0506,1.4134,-0.013,0.9
3223,4698,0.1968,0.574,0.2296,0.2599,0.205,-0.126,0.13,83.19,0.78,125294.0,0.0,0.0799,0.0418,-0.0014,-0.048,1.3305,-0.0136,0.9
3224,4698,0.1932,0.574,0.2333,0.2803,0.2112,-0.1175,1.83,97.02,0.77,127816.0,0.0,0.0862,0.0449,-0.0012,-0.0506,1.4332,-0.0125,0.9
3225,4698,0.1911,0.5731,0.2363,0.2692,0.1911,-0.1239,0.21,80.67,0.79,125129.0,0.0,0.0829,0.0425,-0.001,-0.0498,1.4402,-0.0162,0.9
3226,4698,0.1925,0.5766,0.2316,0.2758,0.2071,-0.1217,0.62,84.16,0.81,121142.0,0.0,0.0833,0.045,-0.0018,-0.0522,1.4265,-0.0123,0.9
3227,4698,0.1919,0.5774,0.2314,0.2813,0.2062,-0.1197,0.64,84.22,0.77,127227.0,0.0,0.0851,0.0455,-0.0012,-0.0509,1.3728,-0.0165,0.9
3228,4698,0.19,0.5796,0.2309,0.279,0.1902,-0.1201,1.2,96.08,0.78,126650.0,0.0,0.0807,0.046,-0.0014,-0.0504,1.3634,-0.016,0.9
3229,4698,0.1909,0.5804,0.2292,0.2835,0.1776,-0.1205,0.17,92.95,0.77,127493.0,0.0,0.0825,0.0462,-0.0012,-0.0539,1.4021,-0.0155,0.9
3230,4698,0.1932,0.578,0.2293,0.2751,0.2037,-0.1209,-0.43,75.3,0.76,129193.0,0.0,0.0856,0.0436,-0.0012,-0.0506,1.3661,-0.0164,0.9
3231,4698,0.1926,0.5803,0.2276,0.3013,0.2088,-0.1142,1.45,98.24,0.76,130172.0,0.0,0.0905,0.0486,-0.0014,-0.0554,1.2803,-0.0166,0.9
3232,4698,0.1896,0.5794,0.2314,0.2792,0.1957,-0.1182,0.94,90.69,0.8,123138.0,0.0,0.0832,0.0475,-0.002,-0.0528,1.3545,-0.0167,0.9
3233,4698,0.1907,0.5793,0.2301,0.2779,0.2284,-0.1198,1.12,86.1,0.77,126918.0,0.0,0.0929,0.0439,-0.0014,-0.0507,1.3988,-0.0164,0.9
3234,4698,0.1962,0.577,0.2268,0.2774,0.2297,-0.1169,1.7,94.79,0.81,121294.0,0.0,0.0884,0.0447,-0.0018,-0.0511,1.2942,-0.012,0.9
3235,4698,0.1954,0.573,0.2317,0.2854,0.2195,-0.1196,0.51,86.79,0.76,129753.0,0.0,0.0909,0.0456,-0.0013,-0.0513,1.4697,-0.0155,0.9
3236,4698,0.1927,0.5747,0.2327,0.2769,0.2013,-0.1215,0.79,80.85,0.79,124983.0,0.0,0.0873,0.0435,-0.0011,-0.0497,1.3246,-0.0162,0.9
3237,4698,0.1956,0.5733,0.2314,0.2831,0.2151,-0.12,0.54,75.83,0.79,125126.0,0.0,0.0905,0.0448,-0.0013,-0.0526,1.3485,-0.0166,0.9
3238,4698,0.1987,0.5754,0.2259,0.2729,0.2203,-0.1195,0.94,84.35,0.79,124028.0,0.0,0.0911,0.0432,-0.0014,-0.049,1.3948,-0.0135,0.9
3239,4698,0.1998,0.5748,0.2254,0.2913,0.1987,-0.117,0.91,101.81,0.8,122937.0,0.0,0.0895,0.0457,-0.0013,-0.0535,1.5055,-0.0158,0.9
3240,4698,0.2007,0.5751,0.2242,0.2763,0.1812,-0.1241,0.21,93.52,0.76,129347.0,0.0,0.0836,0.0435,-0.0013,-0.0487,1.3777,-0.0158,0.9
3241,4698,0.2013,0.5729,0.2262,0.2803,0.1983,-0.118,0.32,92.86,0.78,125572.0,0.0,0.0809,0.0472,-0.0014,-0.0527,1.4714,-0.0154,0.9
3242,4698,0.197,0.5771,0.2264,0.27,0.2045,-0.1218,0.89,98.76,0.8,123338.0,0.0,0.0875,0.0428,-0.0011,-0.047,1.3004,-0.0159,0.9
3243,4698,0.201,0.5736,0.226,0.2888,0.2408,-0.1122,0.03,97.17,0.84,116786.0,0.0,0.0911,0.047,-0.0012,-0.0529,1.3272,-0.0154,0.9
3244,4698,0.2049,0.5689,0.2272,0.2766,0.2295,-0.1163,1.18,91.02,0.79,124413.0,0.0,0.0907,0.0442,-0.0013,-0.0496,1.417,-0.0132,0.9
3245,4698,0.2068,0.5696,0.2247,0.2927,0.223,-0.1159,1.51,93.18,0.76,130046.0,0.0,0.0905,0.0457,-0.0014,-0.0527,1.4119,-0.0164,0.9
3246,4698,0.2053,0.5668,0.2294,0.2889,0.1914,-0.1196,-0.11,73.43,0.83,118103.0,0.0,0.0873,0.0468,-0.0014,-0.0524,1.2907,-0.0167,0.9
3247,4698,0.2038,0.5738,0.2242,0.2816,0.2217,-0.1166,0.84,86.64,0.85,116229.0,0.0,0.0904,0.0452,-0.0013,-0.0511,1.3409,-0.0163,0.9
3248,4698,0.2043,0.5677,0.2296,0.2889,0.2119,-0.1159,0.29,89.69,0.85,115448.0,0.0,0.0915,0.0451,-0.0016,-0.0512,1.3639,-0.017,0.9
3249,4698,0.2045,0.5629,0.2342,0.2893,0.2007,-0.1181,1.19,80.97,0.83,118143.0,0.0,0.0871,0.0473,-0.0019,-0.0532,1.4367,-0.0156,0.9
3250,4698,0.2056,0.5618,0.2341,0.2684,0.2009,-0.1218,1.64,83.83,0.79,124324.0,0.0,0.0831,0.0429,-0.0012,-0.0475,1.4502,-0.0145,0.9
3251,4698,0.2091,0.5663,0.2258,0.2714,0.2051,-0.1204,0.6,102.69,0.82,120022.0,0.0,0.0848,0.0436,-0.0015,-0.0488,1.4873,-0.0113,0.9
3252,4698,0.2079,0.5676,0.2258,0.2713,0.2159,-0.1204,1.59,100.73,0.79,123899.0,0.0,0.0864,0.0443,-0.0012,-0.0487,1.4029,-0.0151,0.9
3253,4698,0.2037,0.5738,0.2241,0.2609,0.1862,-0.1275,0.39,76.82,0.79,124968.0,0.0,0.0825,0.0407,-0.0013,-0.0472,1.3687,-0.0157,0.9
3254,4698,0.1997,0.5773,0.2248,0.3011,0.2046,-0.1159,1.33,100.41,0.76,129260.0,0.0,0.0889,0.0483,-0.002,-0.0543,1.3335,-0.0158,0.9
3255,4698,0.1941,0.58,0.2278,0.2723,0.2025,-0.123,0.05,86.68,0.8,122349.0,0.0,0.0867,0.0423,-0.0014,-0.0496,1.4007,-0.0156,0.9
3256,4698,0.1908,0.585,0.2256,0.2751,0.2139,-0.1198,1.09,100.61,0.78,125380.0,0.0,0.0885,0.0429,-0.001,-0.049,1.2439,-0.016,0.9
3257,4698,0.1867,0.5924,0.2218,0.2862,0.2163,-0.1184,0.56,84.64,0.85,115486.0,0.0,0.0889,0.0456,-0.0012,-0.0529,1.3333,-0.0166,0.9
3258,4698,0.1853,0.5936,0.222,0.3177,0.232,-0.1087,1.51,110.24,0.79,125079.0,0.0,0.1006,0.0495,-0.0016,-0.0575,1.2886,-0.0164,0.9
3259,4698,0.1918,0.5874,0.2219,0.2998,0.227,-0.1111,2.94,120.01,0.79,124094.0,0.0,0.0957,0.0481,-0.0013,-0.0531,1.3661,-0.0127,0.9
3260,4698,0.1991,0.5763,0.2256,0.2932,0.2294,-0.1116,0.49,80.82,0.74,132139.0,0.0,0.092,0.0491,-0.0014,-0.0554,1.3259,-0.016,0.9
3261,4698,0.2007,0.569,0.2311,0.3058,0.2,-0.1128,0.84,95.09,0.76,129216.0,0.0,0.0871,0.05,-0.0016,-0.0539,1.2501,-0.0151,0.9
3262,4698,0.1978,0.5699,0.2331,0.2795,0.2127,-0.1177,1.31,97.74,0.83,119025.0,0.0,0.0859,0.0439,-0.0015,-0.0514,1.2264,-0.0155,0.9
3263,4698,0.205,0.5611,0.2344,0.2959,0.2285,-0.1126,1.94,94.52,0.78,126342.0,0.0,0.0948,0.0479,-0.0016,-0.0547,1.2558,-0.0156,0.9
3264,4698,0.2049,0.5609,0.2345,0.2817,0.1951,-0.1196,1.27,93.45,0.78,126738.0,0.0,0.0864,0.0459,-0.0013,-0.051,1.3087,-0.0149,0.9
3265,4698,0.2042,0.5571,0.2387,0.3036,0.237,-0.1092,1.55,81.03,0.79,125116.0,0.0,0.0995,0.0483,-0.0013,-0.0552,1.2633,-0.0152,0.9
3266,4698,0.2092,0.5495,0.2414,0.2827,0.2104,-0.118,0.5,86.06,0.77,127258.0,0.0,0.09,0.0441,-0.0014,-0.052,1.3377,-0.0161,0.9
3267,4698,0.2087,0.5487,0.2433,0.2811,0.2227,-0.1182,0.38,78.08,0.78,125294.0,0.0,0.0947,0.0441,-0.0012,-0.0515,1.3496,-0.0155,0.9
3268,4698,0.2055,0.5488,0.2467,0.2749,0.1905,-0.1197,1.31,92.5,0.79,124204.0,0.0,0.079,0.0462,-0.0014,-0.0509,1.2768,-0.0165,0.9
3269,4698,0.2017,0.554,0.2453,0.2882,0.2268,-0.1179,1.48,100.08,0.82,119978.0,0.0,0.0948,0.0441,-0.0013,-0.0512,1.3138,-0.0141,0.9
3270,4698,0.2033,0.5512,0.2464,0.2939,0.2199,-0.1109,2.89,102.47,0.77,127480.0,0.0,0.0954,0.0481,-0.0012,-0.0526,1.2843,-0.0156,0.9
3271,4698,0.2043,0.5527,0.244,0.2891,0.2125,-0.115,0.96,95.75,0.79,125093.0,0.0,0.0917,0.0461,-0.0014,-0.0529,1.3766,-0.0146,0.9
3272,4698,0.2003,0.5557,0.2449,0.2766,0.2157,-0.1207,1.25,84.88,0.8,123032.0,0.0,0.0904,0.0437,-0.0012,-0.0501,1.3471,-0.0159,0.9
3273,4698,0.2009,0.5591,0.2409,0.2962,0.2354,-0.1129,0.87,96.82,0.76,128791.0,0.0,0.0978,0.0465,-0.0011,-0.054,1.3045,-0.0118,0.9
3274,4698,0.2026,0.5569,0.2416,0.279,0.2031,-0.116,1.36,102.07,0.78,126608.0,0.0,0.0853,0.0475,-0.0015,-0.0508,1.3013,-0.0157,0.9
3275,4698,0.2017,0.5621,0.2372,0.2805,0.194,-0.1223,1.28,95.83,0.78,125297.0,0.0,0.0804,0.046,-0.001,-0.0511,1.2727,-0.0157,0.9
3276,4698,0.2011,0.5624,0.2376,0.276,0.2334,-0.117,0.89,88.02,0.8,122374.0,0.0,0.0905,0.0443,-0.0018,-0.0489,1.2891,-0.015,0.9
3277,4698,0.2015,0.561,0.2384,0.3005,0.2019,-0.1134,1.34,103.39,0.77,128326.0,0.0,0.0879,0.0484,-0.0012,-0.0545,1.2288,-0.0163,0.9
3278,4698,0.2046,0.5595,0.2367,0.2946,0.2197,-0.1127,0.68,88.88,0.83,119031.0,0.0,0.0911,0.0473,-0.0013,-0.0534,1.4003,-0.0163,0.9
3279,4698,0.205,0.5609,0.2348,0.2805,0.2325,-0.1176,1.0,83.46,0.78,125327.0,0.0,0.0958,0.044,-0.0011,-0.0511,1.2911,-0.0152,0.9
3280,4698,0.2091,0.5596,0.2318,0.305,0.2077,-0.1124,0.58,102.45,0.78,126467.0,0.0,0.0943,0.0489,-0.0014,-0.0563,1.3491,-0.0155,0.9
3281,4698,0.201,0.5633,0.236,0.2761,0.2079,-0.121,2.0,105.42,0.78,126531.0,0.0,0.0864,0.0427,-0.0013,-0.0489,1.3537,-0.0146,0.9
3282,4698,0.2061,0.5604,0.234,0.288,0.2286,-0.1165,2.17,94.83,0.77,127402.0,0.0,0.0975,0.0451,-0.0016,-0.0516,1.3654,-0.0163,0.9
3283,4698,0.2005,0.5631,0.2369,0.2849,0.1827,-0.1173,0.87,100.93,0.82,120347.0,0.0,0.085,0.0476,-0.0017,-0.0533,1.3342,-0.0152,0.9
3284,4698,0.1961,0.5634,0.2413,0.282,0.228,-0.1172,1.81,89.22,0.8,122709.0,0.0,0.0931,0.0432,-0.0013,-0.0502,1.2923,-0.0141,0.9
3285,4698,0.2,0.559,0.2419,0.2925,0.2124,-0.1133,-0.13,94.85,0.82,119186.0,0.0,0.0884,0.0474,-0.0017,-0.0556,1.255,-0.0156,0.9
3286,4698,0.2059,0.5542,0.2404,0.2821,0.2394,-0.1132,1.15,77.24,0.79,124615.0,0.0,0.0929,0.0455,-0.0013,-0.0517,1.3849,-0.013,0.9
3287,4698,0.2067,0.555,0.2386,0.2925,0.2347,-0.1142,1.16,77.08,0.77,128036.0,0.0,0.0938,0.047,-0.0014,-0.0534,1.3159,-0.0154,0.9
3288,4698,0.2098,0.552,0.2386,0.2884,0.2381,-0.112,1.11,87.19,0.76,129881.0,0.0,0.094,0.0469,-0.0012,-0.0524,1.5879,-0.0154,0.9
3289,4698,0.2095,0.5607,0.2301,0.2732,0.2231,-0.1211,1.76,102.22,0.76,130187.0,0.0,0.0891,0.0422,-0.001,-0.0488,1.4256,-0.0156,0.9
3290,4698,0.2065,0.565,0.2289,0.274,0.2125,-0.1194,1.23,102.65,0.76,129851.0,0.0,0.089,0.0437,-0.0016,-0.0483,1.3172,-0.0162,0.9
3291,4698,0.2083,0.5608,0.2319,0.2857,0.2049,-0.1193,1.48,93.59,0.76,130091.0,0.0,0.0874,0.0454,-0.001,-0.0518,1.5098,-0.0155,0.9
3292,4698,0.2091,0.558,0.234,0.2818,0.2203,-0.1178,0.82,94.56,0.76,130141.0,0.0,0.0889,0.0444,-0.0015,-0.0507,1.2723,-0.0167,0.9
3293,4698,0.2097,0.5594,0.2321,0.2798,0.2212,-0.117,1.1,97.92,0.77,128228.0,0.0,0.0903,0.0451,-0.0012,-0.0504,1.2393,-0.0167,0.9
3294,4698,0.2149,0.5612,0.225,0.2606,0.2435,-0.1182,2.71,104.43,0.77,126939.0,0.0,0.0876,0.0422,-0.0015,-0.0468,1.3614,-0.0131,0.9
3295,4698,0.2144,0.5602,0.2266,0.288,0.2101,-0.1156,0.96,84.52,0.8,123464.0,0.0,0.0888,0.0466,-0.0019,-0.052,1.2965,-0.0156,0.9
3296,4698,0.2062,0.5652,0.2299,0.2891,0.1974,-0.1188,0.92,95.2,0.82,120333.0,0.0,0.0881,0.0461,-0.0015,-0.0536,1.3162,-0.0135,0.9
3297,4698,0.2065,0.5578,0.2367,0.3002,0.2136,-0.1115,1.31,119.36,0.77,127579.0,0.0,0.0889,0.0493,-0.0016,-0.056,1.3168,-0.0155,0.9
3298,4698,0.2028,0.5601,0.2385,0.278,0.2154,-0.1179,0.58,83.62,0.84,116369.0,0.0,0.0861,0.045,-0.0013,-0.053,1.2376,-0.0149,0.9
3299,4698,0.2045,0.5551,0.2421,0.2797,0.2139,-0.1161,2.06,103.57,0.8,122991.0,0.0,0.0866,0.0449,-0.0016,-0.0503,1.3071,-0.0161,0.9
3300,4698,0.2063,0.5514,0.2441,0.28,0.2225,-0.1163,1.61,98.08,0.76,129491.0,0.0,0.0893,0.0455,-0.0015,-0.0517,1.4441,-0.0144,0.9
3301,4698,0.2099,0.551,0.2406,0.2847,0.2188,-0.1172,1.31,86.99,0.81,122099.0,0.0,0.0934,0.0431,-0.0011,-0.0523,1.4227,-0.0158,0.9
3302,4698,0.2102,0.5531,0.2382,0.2641,0.2157,-0.1223,0.69,74.13,0.8,123419.0,0.0,0.082,0.043,-0.0016,-0.0481,1.2456,-0.0153,0.9
3303,4698,0.2113,0.5578,0.2326,0.2937,0.2398,-0.1143,0.8,86.12,0.76,129385.0,0.0,0.097,0.0456,-0.0018,-0.053,1.2434,-0.0161,0.9
3304,4698,0.2122,0.5567,0.2328,0.3017,0.2317,-0.113,0.53,91.13,0.76,129598.0,0.0,0.0977,0.0467,-0.0015,-0.0541,1.3165,-0.0115,0.9
3305,4698,0.2108,0.5594,0.2309,0.27,0.1969,-0.1208,-0.38,90.12,0.77,127871.0,0.0,0.0811,0.0448,-0.0013,-0.0515,1.3,-0.0159,0.9
3306,4698,0.2109,0.5622,0.2279,0.2728,0.2216,-0.1196,0.97,84.49,0.77,128163.0,0.0,0.091,0.0429,-0.0011,-0.0495,1.43,-0.0161,0.9
3307,4698,0.2086,0.5642,0.2282,0.284,0.2071,-0.1185,1.34,88.85,0.79,124618.0,0.0,0.087,0.0448,-0.0013,-0.051,1.3036,-0.0151,0.9
3308,4698,0.2102,0.5647,0.2259,0.2856,0.2238,-0.1164,2.63,83.21,0.78,125996.0,0.0,0.0935,0.045,-0.0012,-0.0514,1.4481,-0.0122,0.9
3309,4698,0.2152,0.5642,0.2213,0.2778,0.2323,-0.1165,2.17,90.68,0.79,124003.0,0.0,0.092,0.0448,-0.0011,-0.0503,1.345,-0.0157,0.9
3310,4698,0.2138,0.5683,0.2183,0.268,0.226,-0.1216,0.9,83.82,0.79,125047.0,0.0,0.088,0.0427,-0.0011,-0.0482,1.3917,-0.0164,0.9
3311,4698,0.2122,0.5694,0.2186,0.2824,0.2112,-0.1194,2.04,86.74,0.77,128174.0,0.0,0.087,0.0445,-0.0015,-0.0506,1.368,-0.0123,0.9
3312,4698,0.2084,0.5681,0.2237,0.297,0.227,-0.1119,1.33,85.32,0.76,128986.0,0.0,0.0941,0.0478,-0.0014,-0.0551,1.4022,-0.0134,0.9
3313,4698,0.2033,0.5668,0.23,0.3035,0.2139,-0.1139,1.25,101.07,0.75,131360.0,0.0,0.0944,0.0488,-0.0018,-0.0553,1.4162,-0.012,0.9
3314,4698,0.2051,0.5614,0.2339,0.2952,0.2403,-0.1114,0.22,80.78,0.75,131139.0,0.0,0.0989,0.0453,-0.0019,-0.0527,1.3475,-0.0158,0.9
3315,4698,0.21,0.5587,0.2318,0.2847,0.2419,-0.1146,1.34,99.43,0.75,131049.0,0.0,0.0937,0.0473,-0.0011,-0.0526,1.2616,-0.0116,0.9
3316,4698,0.2105,0.5622,0.2279,0.2813,0.2203,-0.1182,1.34,101.82,0.78,125621.0,0.0,0.0886,0.0455,-0.0011,-0.0512,1.6082,-0.013,0.9
3317,4698,0.208,0.563,0.2295,0.2795,0.2139,-0.1184,1.02,79.13,0.8,122709.0,0.0,0.0848,0.0442,-0.001,-0.0505,1.2845,-0.0122,0.9
3318,4698,0.206,0.563,0.2313,0.2808,0.1975,-0.1189,2.37,104.67,0.81,121277.0,0.0,0.082,0.0453,-0.0013,-0.0516,1.245,-0.0161,0.9
3319,4698,0.2061,0.5618,0.2323,0.3007,0.2247,-0.1105,1.91,83.17,0.8,122337.0,0.0,0.094,0.0484,-0.0014,-0.0544,1.2876,-0.0163,0.9
3320,4698,0.2036,0.5621,0.2348,0.2814,0.2104,-0.1198,-5.72,71.53,0.77,127584.0,0.0,0.0883,0.0454,-0.0013,-0.0518,5.6334,-0.0035,0.9
3321,4698,0.2065,0.5611,0.233,0.309,0.2264,-0.1089,1.9,96.85,0.8,123390.0,0.0,0.0919,0.0508,-0.0013,-0.0561,1.3846,-0.0121,0.9
3322,4698,0.2082,0.5609,0.2314,0.2924,0.2032,-0.1158,1.98,104.48,0.75,130263.0,0.0,0.0847,0.0468,-0.0013,-0.0534,1.3457,-0.0154,0.9
3323,4698,0.2087,0.5601,0.2317,0.2807,0.2324,-0.1167,1.0,86.21,0.76,129032.0,0.0,0.0905,0.0453,-0.0014,-0.0506,1.3698,-0.0166,0.9
3324,4698,0.2106,0.5638,0.2259,0.2796,0.2219,-0.1168,0.17,77.27,0.77,127423.0,0.0,0.0878,0.0458,-0.0018,-0.0507,1.3565,-0.0158,0.9
3325,4698,0.2064,0.5672,0.2269,0.2846,0.2066,-0.1197,0.75,72.62,0.78,126309.0,0.0,0.0878,0.0453,-0.0012,-0.0529,1.4284,-0.0121,0.9
3326,4698,0.2043,0.5711,0.2253,0.2651,0.1872,-0.1236,1.21,98.88,0.77,127786.0,0.0,0.0756,0.0432,-0.0013,-0.0479,1.3388,-0.0164,0.9
3327,4698,0.2062,0.5679,0.2266,0.2848,0.2251,-0.1155,0.93,91.56,0.76,129876.0,0.0,0.0905,0.0461,-0.0014,-0.0532,1.4014,-0.0128,0.9
3328,4698,0.2124,0.5625,0.2257,0.2776,0.2355,-0.1184,0.51,88.28,0.75,130386.0,0.0,0.0894,0.0447,-0.001,-0.0494,1.3741,-0.0158,0.9
3329,4698,0.2093,0.5677,0.2235,0.282,0.2096,-0.1176,1.21,100.11,0.77,128162.0,0.0,0.0874,0.0464,-0.0019,-0.0535,1.3117,-0.0158,0.9
3330,4698,0.2084,0.5655,0.2263,0.2802,0.2068,-0.1159,-0.23,82.55,0.77,127269.0,0.0,0.0823,0.0459,-0.0012,-0.0521,1.2275,-0.0163,0.91
3331,4698,0.2098,0.5639,0.2266,0.291,0.2268,-0.115,1.19,84.45,0.79,124797.0,0.0,0.0928,0.0463,-0.0014,-0.0518,1.2828,-0.0124,0.9
3332,4698,0.2083,0.5562,0.2359,0.2938,0.2023,-0.1142,-0.26,86.92,0.78,125991.0,0.0,0.0878,0.0496,-0.0015,-0.0546,1.3337,-0.0165,0.9
3333,4698,0.2062,0.5545,0.2399,0.2676,0.193,-0.1205,1.0,94.64,0.78,126770.0,0.0,0.0774,0.0453,-0.0015,-0.0496,1.2504,-0.0159,0.9
3334,4698,0.2066,0.5585,0.2358,0.2822,0.2515,-0.1146,1.23,88.84,0.77,127293.0,0.0,0.0948,0.0444,-0.0009,-0.0526,1.2975,-0.0163,0.9
3335,4698,0.2165,0.5502,0.2342,0.2983,0.2392,-0.1127,0.66,83.54,0.77,127717.0,0.0,0.0935,0.0488,-0.0016,-0.0556,1.2526,-0.0152,0.9
3336,4698,0.2185,0.553,0.2293,0.2884,0.2304,-0.1158,0.04,91.59,0.75,130951.0,0.0,0.0902,0.0465,-0.0016,-0.0513,1.3273,-0.0144,0.9
3337,4698,0.2187,0.5522,0.2299,0.2996,0.2372,-0.1093,1.48,98.04,0.77,128454.0,0.0,0.0909,0.05,-0.001,-0.0553,1.3065,-0.0137,0.9
3338,4698,0.2138,0.5561,0.2307,0.2981,0.2147,-0.1145,0.61,93.85,0.76,129623.0,0.0,0.0907,0.048,-0.0014,-0.0553,1.4511,-0.0141,0.9
3339,4698,0.2136,0.5581,0.2289,0.2702,0.224,-0.1221,0.31,66.13,0.8,122381.0,0.0,0.089,0.043,-0.0015,-0.0495,1.4427,-0.0158,0.9
3340,4698,0.2137,0.5596,0.2272,0.2789,0.2102,-0.1192,1.33,93.51,0.78,126677.0,0.0,0.0828,0.0457,-0.0012,-0.0509,1.3346,-0.0146,0.91
3341,4698,0.215,0.5559,0.2293,0.3034,0.227,-0.1118,2.52,100.79,0.8,122325.0,0.0,0.0942,0.0487,-0.0014,-0.0555,1.3185,-0.0157,0.91
3342,4698,0.2206,0.5553,0.2243,0.2888,0.2255,-0.1158,1.31,87.24,0.78,125452.0,0.0,0.0947,0.0462,-0.001,-0.0525,1.32,-0.0151,0.91
3343,4698,0.2222,0.5577,0.2203,0.2878,0.2271,-0.1182,1.98,113.55,0.76,129775.0,0.0,0.091,0.0454,-0.001,-0.0534,1.3566,-0.0166,0.91
